0,1541,1933,444,1214,1995,861,823,1156,456,958,31,8,35,74,1993,1796,92,1447,1197,2054
1,1534,1520,65,274,523,1405,819,912,1529,474,358,731,224,1447,1557,1873,670,948,575,1621
2,727,1833,221,14,1396,93,852,749,1281,1703,1749,1118,1512,582,1539,1740,301,1283,1381,711
3,168,973,2034,1507,1325,171,7,1336,799,1783,197,952,1232,95,1665,949,1954,1975,1684,718
4,444,1973,1541,1439,1995,1404,823,2013,1156,1214,991,861,1480,1933,2068,958,1581,871,944,791
5,1197,74,498,31,8,456,357,35,1796,92,1993,1637,1214,444,861,823,1541,1933,958,1156
6,1061,21,2054,2013,1492,44,1937,1814,1697,1056,1567,1350,1066,1284,174,2059,1559,1927,909,1022
7,456,31,498,8,74,1796,1637,1993,92,35,1197,357,289,958,44,1995,2037,444,1022,1056
8,168,95,541,852,1512,1954,973,1507,2053,1727,1725,1056,1325,166,949,912,648,1705,1315,1427
9,1214,444,861,1541,823,1933,1995,1156,1197,1350,92,8,456,2013,31,1637,289,2054,1993,1796
10,375,1018,1684,677,806,1133,1064,1480,1718,991,236,871,1652,791,2068,942,378,1522,1750,1770
11,410,1350,174,1783,171,1588,2054,591,1869,1937,1447,513,327,799,7,2034,870,99,1284,1581
12,1541,444,1995,1933,823,861,1156,958,1214,456,35,8,1796,1993,1197,498,92,289,31,1637
13,1869,174,99,870,1588,1783,581,410,1350,2034,2013,1712,1541,327,1933,697,2054,1995,1937,7
14,582,1054,1283,1058,1705,1355,1010,1512,1764,1751,414,448,1149,1806,1539,1775,1281,1833,1749,1721
15,410,1783,1206,513,799,2034,327,1056,440,1712,949,174,171,613,483,790,1921,918,1937,960
16,1721,301,1183,109,1649,727,763,1958,852,128,299,712,1775,1833,1539,403,1111,1118,1054,221
17,740,1779,1387,1009,1951,117,1274,1449,1770,949,1188,44,891,1971,2037,153,817,1585,960,1650
18,1581,1541,1995,444,1869,174,1350,410,870,1783,1156,1712,2054,823,171,2013,99,1588,525,1937
19,301,1721,1183,727,1283,582,1054,1764,221,763,1751,1961,1958,1010,1058,1775,128,1649,1512,1749
20,727,1833,221,14,93,1396,749,852,1058,1740,1749,1281,1577,376,582,1539,1381,711,1355,1703
21,582,1054,1283,1058,1010,1705,1751,1355,1512,1764,414,448,1149,1806,1281,1833,1721,1539,221,1042
22,117,1387,1009,1779,740,1951,444,1995,1933,1214,823,1541,1064,1684,1018,31,1156,806,861,375
23,823,1214,1995,1541,1933,1350,444,861,1156,1581,174,958,2054,870,1770,1522,1869,1781,2012,1652
24,174,410,1588,1869,2034,1541,99,513,1783,870,1322,7,1350,2013,327,171,1097,799,2054,1712
25,677,1133,1214,92,456,823,444,31,74,35,498,8,357,861,1993,375,1541,1018,1770,1197
26,1350,174,1869,1284,2054,524,113,1447,804,1937,444,1567,995,909,1144,1541,2059,1933,918,591
27,727,1833,221,14,93,1396,852,749,1281,582,1118,128,1058,1749,1512,1775,1751,1054,1539,711
28,8,456,823,35,92,444,1541,1214,861,1933,1156,958,74,1796,498,1197,1995,289,31,1637
29,1869,1541,174,444,2054,861,1156,410,1350,1933,1214,713,823,1995,1781,1588,2013,958,1719,1097
30,1449,1971,171,718,1634,799,648,609,414,1200,440,109,807,1950,2034,1856,513,1400,442,1614
31,375,823,1018,8,1214,806,1995,456,1541,1933,1581,1522,1439,958,236,1350,74,444,1718,861
32,582,1058,1054,1010,1705,1512,1764,1355,1751,1283,414,448,1149,1806,1539,1281,1833,1749,168,711
33,2043,122,1255,1844,1108,1898,1275,759,1219,528,1592,839,422,621,594,1800,679,905,172,1851
34,410,1588,1783,870,2034,513,99,1781,581,7,327,799,1719,262,171,934,1969,195,205,2037
35,2054,1350,1937,958,713,1640,1712,1621,1719,1699,1933,1581,1322,1541,918,823,2037,174,790,965
36,168,1325,1507,1054,171,1406,1621,2034,1058,949,1975,1512,197,952,799,6,7,95,1533,582
