0,215043
1,55902212
2,260102
3,150468616
4,70070284
5,102413
39,149850129
7,210962
8,66187284
9,153888789
10,37330966
11,280604
68,66224158
13,284706
14,46317603
15,51132453
650,284337
17,122542121
18,46243884
19,54820912
20,1996849
21,165938
22,59097139
23,2639924
24,282677
25,237627
26,106556
27,3149892
28,36804961
29,138104844
30,87521356
31,53923853
32,148088912
33,120917
34,211035
35,65753180
36,148660319
652,153644731
38,145676388
40,276584
41,143466
42,59119723
43,77897838
44,3514480
404,136702996
46,87435387
47,274559
48,282752
49,55832708
535,54895980
51,154712207
52,1411779
53,127124
54,153272686
55,139258008
56,202906
57,252061
58,85319839
59,1077408
60,154472609
61,139444387
62,138295461
63,1779879
64,78432427
65,209069
67,51806388
12,90451998
658,151774921
70,149606586
71,194748
72,219325
73,54087871
74,57637060
75,53565637
76,104646
77,146718924
78,501966
79,1388752
80,176337
81,47173842
83,50254036
84,1116375
85,280793
86,229597
87,92563680
88,31455457
89,172258
90,66885866
91,72284395
541,281981
94,152344826
95,149289212
543,142108032
97,248067
98,108805
99,194824
100,91226378
101,1227019
102,146448656
103,142655761
104,121110
289,45722330
545,128389
107,73800024
108,12060961
664,280283
110,274724
111,145148197
415,71169073
113,146989352
693,280362
114,500014
115,246063
116,502065
117,47718706
416,238643
119,75252020
120,100662
546,150900105
122,500026
123,500029
124,500030
125,51745087
293,248544
127,91754819
128,153153862
129,122665287
130,94028104
131,135127371
419,500792
133,500053
726,84925870
135,203096
136,127322
137,500065
138,248163
295,151050982
549,121462161
141,100713
142,500074
143,2677102
144,65409393
145,100722
146,119535987
147,53293429
148,149733750
149,151652731
151,500099
152,121461124
153,41064837
423,140459073
290,42221963
670,4046573
156,217489
158,51087769
159,270746
607,48583262
161,130619805
162,102955423
163,500128
93,37421473
165,2763170
166,79888805
222,75172263
168,61522347
210,500141
170,152578479
171,121265
173,154036
174,152947130
175,85213599
178,54516164
179,52367813
180,500167
181,36245960
182,88115658
183,153387468
184,1364429
185,502226
300,4024787
187,82479576
188,125007
189,106972
190,150475229
191,102821
192,154728928
194,123003364
195,153096677
196,121321
167,4118951
303,154112765
199,63668731
200,231932
201,285181
202,51806718
203,100863
204,139776
205,500226
206,500228
207,100869
208,272904
209,3183117
169,2310573
211,145373713
212,128907797
213,37835286
214,500247
215,100888
216,2181657
217,54501915
218,2619932
219,75819551
220,178720
221,34503201
223,2265636
224,123431
225,2468392
226,148652586
227,149539374
228,137757232
752,62584758
157,146278963
230,248372
231,62831157
232,49072696
233,124938811
234,54348351
235,502342
236,3662415
237,144861777
238,252498
239,57367125
240,143737432
241,500313
242,502364
193,32975454
244,101907039
245,44046946
246,502377
247,1387118
248,100975
249,152181
250,105078
251,500344
252,500345
253,63797883
254,139432576
255,152982148
256,502405
257,143585928
258,500361
260,85303952
261,151620243
262,149252759
263,3887768
264,219803
265,52183708
266,51659421
267,66785950
268,500384
269,2986662
270,125323944
271,99557831
272,126692013
273,151079601
274,52204212
689,501534
276,129735350
440,153840756
278,145924794
279,85576386
280,153602755
281,80057029
282,14330568
284,61477581
285,143749839
286,150454993
287,205522
465,500921
105,107594458
177,75397853
291,149711582
292,252639
126,121021152
294,2521825
139,1794790
296,271080
297,500458
443,96875645
299,238322
186,42514899
765,43778005
302,41476860
198,149662461
304,139467521
305,51757826
306,82076419
307,152789768
456,135442220
309,125710
310,17570577
311,149074707
172,500502
313,41454361
314,101148
315,172829
316,152744741
317,2599718
697,152702769
319,154788650
320,75174699
321,147587884
322,136643375
698,118579
324,50185013
323,153965365
325,50434883
326,78400325
327,120617798
410,143053659
328,285518
701,214840
160,152920915
331,123587412
332,150164315
155,500107
333,60136286
334,500578
335,86471524
336,500581
337,152535910
338,500584
462,38524081
339,148618090
340,1794925
341,90721134
342,65510256
343,258931
344,500596
345,205289
346,145556350
347,150666111
348,50830208
349,4121473
197,139420139
351,151294852
352,150858630
353,150604679
354,136088462
355,281489
356,43740051
357,183194
358,76579740
359,148243359
360,1969056
361,1985441
362,147428139
363,502702
364,41014200
583,43449844
366,48534458
367,26493886
368,57594815
369,279491
370,279492
371,263111
372,143619019
719,153358176
374,2124756
375,58633038
376,230362
377,74447837
378,63374302
379,49969317
380,3439584
381,139004897
382,70956003
383,62016487
385,272551
386,1866734
387,266749
389,90723313
330,153576275
391,46423032
373,168953
393,2579451
394,101524476
395,273405
396,144829439
397,500224
398,3351557
399,69829638
401,101384
402,149554186
403,44258318
45,102300692
537,119285102
406,92048409
407,283674
408,134622236
714,280410
409,97137696
82,234531
411,47229988
412,136369
413,34489387
414,146795355
112,140198961
118,150209587
417,176990
418,183350
132,103418936
134,152388665
718,3938143
422,103319620
154,138161217
424,222279
425,259144
426,267341
427,3228753
429,76588115
430,103508
431,84167765
432,281686
433,107607
434,45093976
435,96781407
436,41999457
594,65256708
437,136307217
438,281707
439,120439918
164,160161
277,271476
441,281719
442,234620
298,53750909
444,67456131
445,500868
446,48505989
447,66696328
448,15827479
449,127902866
450,80753811
451,500249
452,131935386
453,144893084
454,56890529
455,210084
457,65195176
458,154532380
459,88597674
460,273582
461,107695
259,49085617
463,59901107
464,268799
288,102343865
466,500923
