0,221,1833,727,14,93,1396,749,852,95,1923,1721,1010,1649,128,546,712,881,1192,819,1775
1,1933,861,1156,1541,1995,1214,444,823,35,1637,31,8,456,1796,357,498,1197,958,1993,74
2,35,8,357,1796,456,31,92,74,1637,1993,1197,498,1009,117,1387,740,1951,1779,958,861
3,1058,1010,1355,1054,1512,1751,1764,1283,582,1705,1149,1806,448,414,819,670,1143,1396,1725,1118
4,168,364,738,1883,117,1387,1958,1954,1703,1476,1779,1289,1664,1913,95,1461,403,1910,1585,609
5,1156,1995,1933,1541,861,1214,1064,444,823,35,375,31,944,1796,1718,1018,806,456,8,357
6,301,1721,1183,95,1405,1800,521,1108,679,1534,2065,729,1664,403,14,1923,912,528,727,881
7,1833,727,14,221,93,1396,749,852,1923,95,1010,128,881,1775,1749,1764,43,1649,1721,712
8,14,727,1833,221,1396,93,852,749,95,1923,1010,128,1721,1775,881,43,1192,1764,1749,1703
9,35,8,1637,31,456,1796,1993,357,74,92,498,1197,958,1156,1933,1995,861,1541,1214,823
10,1387,117,740,1779,1009,1951,8,35,92,456,357,1796,31,1993,74,1197,1637,498,958,289
11,1058,1010,1355,1512,1054,1764,1751,1283,582,1705,1149,1806,448,414,1143,1725,1749,1118,711,1396
12,1833,14,221,727,93,1396,852,749,128,1010,1923,95,1764,1775,1749,881,819,43,1539,1721
13,117,35,1009,8,1387,740,357,1951,1779,31,1796,92,456,74,1993,1637,1197,498,958,861
14,301,1721,1183,727,95,14,1923,1534,1800,299,2065,403,1833,2025,440,93,729,521,1143,1396
15,14,1833,727,221,93,1396,852,749,95,1010,1923,881,1764,128,1512,1775,1749,546,1355,1054
16,861,1933,1541,1995,1156,1214,444,823,35,958,1637,31,1796,456,357,498,8,1197,591,92
17,35,8,1796,31,456,357,1637,74,92,1993,1197,498,958,1156,1541,861,1933,1214,1995,2037
18,8,35,1796,31,74,456,357,1637,1993,92,1197,498,958,1156,861,1541,1995,1933,1214,823
19,1064,1018,375,1718,1684,806,944,1133,871,1480,1750,791,677,991,1156,2068,1995,861,35,1933
20,301,1721,1183,95,727,14,1405,1800,1534,1833,403,299,521,1512,1923,1283,881,440,712,1108
21,301,1721,1183,95,727,14,1923,1534,1833,440,1143,221,609,299,1396,1800,712,93,2025,1289
22,1833,727,221,14,93,1396,852,749,1923,95,1721,128,1010,881,1775,1749,1649,763,1539,43
23,14,1833,727,221,93,1396,852,749,95,1010,1923,881,128,1721,1749,1512,1764,1775,1539,1355
24,727,14,1833,221,93,1396,852,749,95,1923,128,1010,881,1721,1775,1749,1764,43,1192,1649
25,727,14,1833,221,93,1396,749,852,1923,95,1010,128,1721,1775,1764,1703,1749,1649,881,1961
26,35,8,1637,1796,31,456,1993,357,74,92,1197,498,958,1541,1156,289,1933,861,2037,1995
27,14,1833,727,221,1396,93,852,749,95,1010,1923,881,128,1749,1775,1539,1764,1512,43,1355
28,35,8,456,1796,31,1993,1637,74,357,92,1197,498,958,2037,1156,1933,861,1541,1995,1214
29,117,1779,1387,1951,1009,740,35,8,357,1796,92,31,456,1993,74,1197,1637,498,958,861
30,14,1833,727,221,93,1396,852,749,95,881,1923,128,1010,1775,1749,43,1721,712,1764,1539
31,1833,221,14,727,93,1396,749,852,1923,95,128,1775,1010,1749,881,1539,1721,43,1764,763
32,35,456,8,1796,74,31,1637,357,1993,92,1197,498,958,1156,1933,861,1995,1541,1214,823
33,1058,1355,1010,1054,1751,1512,1764,1283,582,1705,1149,1806,448,1143,414,1749,1118,711,1775,128
34,1833,14,727,221,93,1396,852,749,95,1923,128,1775,881,1010,1721,1749,1649,1539,1764,43
35,1058,1355,1010,1512,1054,1751,1764,1283,1705,582,1149,1806,448,414,1143,1749,711,1118,819,1725
