0,1,2,3,4,5,54
0,1,2,3,4,5,5
0,3,6,7,8,4,7
0,3,6,7,8,4,57
0,3,6,7,4,5,4
0,3,6,7,4,5,57
9,10,11,12,3,13,13
9,10,11,12,3,13,12
9,10,11,12,3,14,8
9,10,11,12,3,14,13
9,10,11,12,15,13,8
9,10,11,12,15,13,9
9,10,11,12,15,16,8
9,10,11,12,15,16,10
9,10,11,12,15,17,11
9,10,11,12,15,17,13
9,10,11,12,18,19,11
9,10,11,12,18,19,13
9,10,11,12,18,20,9
9,10,11,12,18,20,12
9,10,11,12,18,21,10
9,10,11,12,18,21,12
9,10,11,12,22,23,11
9,10,11,12,22,23,13
9,10,11,12,22,19,13
9,10,11,12,22,19,12
9,10,11,12,22,17,8
9,10,11,12,22,17,10
9,10,11,12,24,21,11
9,10,11,12,24,21,12
9,10,11,12,25,23,8
9,10,11,12,25,23,12
9,10,11,12,25,19,11
9,10,11,12,25,19,12
9,10,11,12,25,20,8
9,10,11,12,25,20,11
9,10,11,12,23,13,13
9,10,11,12,23,13,12
9,10,11,12,23,26,10
9,10,11,12,23,26,12
9,10,11,12,23,17,8
9,10,11,12,23,17,10
9,10,11,12,13,20,9
9,10,11,12,13,20,11
9,10,11,12,27,28,8
9,10,11,12,27,28,12
9,10,11,12,29,30,11
9,10,11,12,29,30,12
9,10,11,12,26,17,11
9,10,11,12,26,17,13
9,10,11,12,19,28,9
9,10,11,12,19,28,12
9,10,11,30,31,32,9
9,10,11,30,31,32,81
9,10,16,28,21,33,9
9,10,16,28,21,33,18
9,10,16,28,31,34,8
9,10,16,28,31,34,9
9,35,18,30,21,31,73
9,35,18,30,21,31,11
36,37,12,23,19,16,26
36,37,12,23,19,16,25
36,37,12,23,19,17,26
36,37,12,23,19,17,22
36,37,12,23,19,14,26
36,37,12,23,19,14,24
36,37,12,23,14,34,25
36,37,12,23,14,34,24
36,38,12,24,23,19,29
36,38,12,24,23,19,24
36,38,12,24,13,29,8
36,38,12,24,13,29,24
36,38,12,24,29,17,9
36,38,12,24,29,17,27
36,38,12,24,19,17,27
36,38,12,24,19,17,24
36,38,12,24,19,30,8
36,38,12,24,19,30,9
36,38,12,24,19,31,9
36,38,12,24,19,31,29
36,38,12,24,17,31,8
36,38,12,24,17,31,27
36,38,12,24,32,34,9
36,38,12,24,32,34,27
36,39,18,40,21,34,63
36,39,18,40,21,34,62
41,42,1,43,44,45,37
41,42,1,43,44,45,85
41,1,46,47,48,49,40
41,1,46,47,48,49,41
41,1,46,47,50,51,35
41,1,46,47,50,51,38
41,1,46,47,50,52,33
41,1,46,47,50,52,38
41,1,46,47,50,45,40
41,1,46,47,50,45,41
41,1,46,47,51,49,33
41,1,46,47,51,49,39
41,1,46,47,51,43,37
41,1,46,47,51,43,40
41,1,46,47,53,52,41
41,1,46,47,53,52,39
41,1,46,47,53,49,33
41,1,46,47,53,49,35
41,1,46,47,54,55,37
41,1,46,47,54,55,38
41,1,46,47,56,57,40
41,1,46,47,56,57,38
41,1,46,47,55,57,33
41,1,46,47,55,57,40
41,1,46,49,58,57,43
41,1,46,49,58,57,49
41,1,46,49,55,43,43
41,1,46,49,55,43,38
41,1,46,57,59,60,34
41,1,46,57,59,60,44
41,1,46,57,61,45,35
41,1,46,57,61,45,43
41,1,46,57,45,60,34
41,1,46,57,45,60,45
41,1,48,62,53,43,50
41,1,48,62,53,43,39
41,1,48,62,63,55,46
41,1,48,62,63,55,50
41,1,48,62,63,61,46
41,1,48,62,63,61,38
41,1,48,62,54,45,46
41,1,48,62,54,45,45
41,1,48,62,52,43,46
41,1,48,62,52,43,50
41,1,48,62,56,61,47
41,1,48,62,56,61,49
41,1,48,62,56,61,39
41,1,48,62,56,64,47
41,1,48,62,56,64,51
41,1,48,62,49,43,45
41,1,48,62,49,43,50
41,1,48,62,58,43,47
41,1,48,62,58,43,39
41,1,48,62,58,60,45
41,1,48,62,58,60,51
41,1,48,62,55,43,47
41,1,48,62,55,43,45
41,1,48,62,55,57,48
41,1,48,62,55,57,51
41,1,48,62,55,57,49
41,1,48,62,43,57,46
41,1,48,62,43,57,50
41,1,48,62,44,57,47
41,1,48,62,44,57,38
41,1,49,44,57,45,38
41,1,49,44,57,45,39
41,46,47,53,49,45,34
41,46,47,53,49,45,50
41,46,47,53,55,57,34
41,46,47,53,55,57,45
41,46,47,53,43,65,33
41,46,47,53,43,65,34
41,46,47,53,43,60,52
41,46,47,53,43,60,45
41,46,47,53,57,60,33
41,46,47,53,57,60,45
41,46,51,54,52,49,34
41,46,51,54,52,49,47
41,46,51,54,52,57,47
41,46,51,54,52,57,50
41,46,51,54,56,55,47
41,46,51,54,56,55,50
41,46,51,54,55,57,34
41,46,51,54,55,57,41
41,47,48,50,51,62,42
41,47,48,50,51,62,50
41,47,48,50,51,54,52
41,47,48,50,51,54,41
41,47,48,50,51,55,52
41,47,48,50,51,55,50
41,47,48,50,52,45,52
41,47,48,50,52,45,50
41,47,48,50,56,57,52
41,47,48,50,56,57,42
41,47,48,50,49,55,41
41,47,48,50,49,55,50
41,47,48,50,49,57,46
41,47,48,50,49,57,52
41,47,48,50,49,45,46
41,47,48,50,49,45,41
41,47,48,50,55,43,37
41,47,48,50,55,43,46
41,47,48,50,55,57,46
41,47,48,50,55,57,41
41,47,51,56,55,60,44
41,47,51,56,55,60,51
41,47,51,56,57,61,43
41,47,51,56,57,61,49
41,47,51,55,43,57,52
41,47,51,55,43,57,50
66,67,68,69,70,71,56
66,67,68,69,70,71,57
66,67,68,69,1,71,54
66,67,68,69,1,71,55
66,67,68,69,1,7,4
66,67,68,69,1,7,56
66,67,68,69,2,71,54
66,67,68,69,2,71,57
66,67,68,69,2,72,4
66,67,68,69,2,72,54
66,67,68,69,2,12,4
66,67,68,69,2,12,54
66,67,68,69,72,12,56
66,67,68,69,72,12,57
66,67,68,69,7,4,53
66,67,68,69,7,4,4
73,2,74,75,12,76,63
73,2,74,75,12,76,0
77,2,72,78,27,34,1
77,2,72,78,27,34,3
77,2,72,78,79,4,53
77,2,72,78,79,4,0
77,2,72,78,6,80,53
77,2,72,78,6,80,0
77,2,72,78,7,34,1
77,2,72,78,7,34,59
77,2,72,78,81,34,0
77,2,72,78,81,34,2
77,2,72,78,34,4,53
77,2,72,78,34,4,1
82,67,2,40,83,84,64
82,67,2,40,83,84,66
82,85,39,86,74,18,30
82,85,39,86,74,18,66
82,85,39,86,74,87,64
82,85,39,86,74,87,66
82,85,39,86,74,21,31
82,85,39,86,74,21,63
82,85,39,86,12,83,30
82,85,39,86,12,83,66
82,85,39,86,88,89,64
82,85,39,86,88,89,66
82,85,39,86,88,21,65
82,85,39,86,88,21,66
82,85,39,86,89,87,63
82,85,39,86,89,87,64
82,85,39,86,40,83,30
82,85,39,86,40,83,31
82,85,39,86,40,90,31
82,85,39,86,40,90,63
82,85,39,86,84,90,63
82,85,39,86,84,90,64
82,85,39,86,84,34,63
82,85,39,86,84,34,64
82,85,39,86,87,34,63
82,85,39,86,87,34,65
91,85,39,92,72,30,9
91,85,39,92,72,30,69
91,85,39,92,12,40,68
91,85,39,92,12,40,69
91,85,39,92,12,19,9
91,85,39,92,12,19,67
91,85,39,92,12,30,9
91,85,39,92,12,30,68
91,85,39,92,3,24,9
91,85,39,92,3,24,67
91,85,39,92,3,16,15
91,85,39,92,3,16,67
91,85,39,92,3,32,15
91,85,39,92,3,32,25
91,85,39,92,15,23,9
91,85,39,92,15,23,67
91,85,39,92,93,32,9
91,85,39,92,93,32,69
91,85,39,92,93,14,68
91,85,39,92,93,14,69
91,85,39,92,24,23,15
91,85,39,92,24,23,68
91,85,39,92,24,30,68
91,85,39,92,24,30,69
91,85,39,92,24,32,15
91,85,39,92,24,32,9
91,85,39,92,24,34,15
91,85,39,92,24,34,68
91,85,39,92,23,29,15
91,85,39,92,23,29,25
91,85,39,92,23,26,15
91,85,39,92,23,26,68
91,85,39,92,13,40,15
91,85,39,92,13,40,69
91,85,39,92,13,29,9
91,85,39,92,13,29,69
91,85,39,92,40,26,67
91,85,39,92,40,26,25
91,85,39,92,40,34,67
91,85,39,92,40,34,69
91,85,39,92,26,17,9
91,85,39,92,26,17,25
91,85,39,92,26,32,67
91,85,39,92,26,32,68
91,85,39,92,19,16,9
91,85,39,92,19,16,25
91,85,39,92,17,30,15
91,85,39,92,17,30,68
91,85,39,92,31,14,15
91,85,39,92,31,14,9
91,85,39,92,31,34,69
91,85,39,92,31,34,25
91,85,39,13,26,31,11
91,85,39,13,26,31,67
91,85,39,13,19,16,9
91,85,39,13,19,16,69
91,85,39,13,19,17,11
91,85,39,13,19,17,25
91,85,39,13,17,34,9
91,85,39,13,17,34,70
91,85,39,13,31,14,70
91,85,39,13,31,14,25
91,85,3,93,24,23,17
91,85,3,93,24,23,72
91,85,3,93,24,30,70
91,85,3,93,24,30,72
91,85,3,93,23,29,20
91,85,3,93,23,29,68
91,85,3,93,94,19,17
91,85,3,93,94,19,68
91,85,3,93,94,30,20
91,85,3,93,94,30,70
91,85,3,93,94,34,20
91,85,3,93,94,34,17
91,85,3,93,27,30,20
91,85,3,93,27,30,68
91,85,3,93,29,19,71
91,85,3,93,29,19,68
91,85,3,93,29,16,20
91,85,3,93,29,16,71
91,85,3,93,29,17,71
91,85,3,93,29,17,68
91,85,3,93,16,17,17
91,85,3,93,16,17,72
91,85,3,93,14,34,70
91,85,3,93,14,34,71
91,85,3,26,19,16,70
91,85,3,26,19,16,68
91,85,3,26,19,17,9
91,85,3,26,19,17,68
91,85,3,26,16,17,12
91,85,3,26,16,17,68
91,85,3,26,16,30,9
91,85,3,26,16,30,12
91,85,3,26,30,34,17
91,85,3,26,30,34,22
91,85,24,23,13,19,27
91,85,24,23,13,19,11
91,85,24,23,27,19,27
91,85,24,23,27,19,74
91,85,24,23,40,29,74
91,85,24,23,40,29,75
91,85,24,23,40,26,26
91,85,24,23,40,26,74
91,85,24,23,29,19,73
91,85,24,23,29,19,26
91,85,24,23,29,16,11
91,85,24,23,29,16,75
91,85,24,23,29,17,11
91,85,24,23,29,17,75
91,85,24,23,29,14,27
91,85,24,23,29,14,26
91,85,24,23,26,19,27
91,85,24,23,26,19,11
91,85,24,23,26,16,27
91,85,24,23,26,16,74
91,85,24,23,19,14,11
91,85,24,23,19,14,26
91,85,24,23,17,32,26
91,85,24,23,17,32,75
91,85,24,23,17,14,11
91,85,24,23,17,14,74
91,85,24,23,30,31,11
91,85,24,23,30,31,75
91,85,13,29,19,14,27
91,85,13,29,19,14,74
91,85,13,29,16,14,68
91,85,13,29,16,14,24
91,85,13,29,30,14,17
91,85,13,29,30,14,24
91,85,13,29,14,34,17
91,85,13,29,14,34,74
91,95,38,23,13,29,73
91,95,38,23,13,29,76
91,95,38,23,19,34,73
91,95,38,23,19,34,76
91,95,38,23,30,14,76
91,95,38,23,30,14,29
91,95,38,17,30,34,73
91,95,38,17,30,34,70
91,95,38,17,21,34,15
91,95,38,17,21,34,19
91,95,38,17,14,34,73
91,95,38,17,14,34,69
91,95,93,13,27,31,68
91,95,93,13,27,31,77
91,95,93,13,27,14,68
91,95,93,13,27,14,75
91,95,93,13,27,34,75
91,95,93,13,27,34,69
91,95,93,13,40,32,74
91,95,93,13,40,32,69
91,95,93,13,40,34,68
91,95,93,13,40,34,75
91,95,93,13,19,17,68
91,95,93,13,19,17,75
91,95,93,13,19,14,74
91,95,93,13,19,14,69
91,95,93,13,17,31,74
91,95,93,13,17,31,75
91,95,93,13,17,32,68
91,95,93,13,17,32,69
91,95,93,13,32,14,68
91,95,93,13,32,14,75
91,95,93,13,32,34,68
91,95,93,13,32,34,75
91,70,93,25,23,17,78
91,70,93,25,23,17,76
91,70,93,25,94,29,27
91,70,93,25,94,29,29
91,70,93,25,94,14,27
91,70,93,25,94,14,29
91,70,93,25,13,30,9
91,70,93,25,13,30,78
91,70,93,25,13,34,76
91,70,93,25,13,34,29
91,70,93,25,40,21,27
91,70,93,25,40,21,10
91,70,93,25,29,26,9
91,70,93,25,29,26,27
91,70,93,25,29,17,9
91,70,93,25,29,17,26
91,70,93,25,29,28,78
91,70,93,25,29,28,10
91,70,93,25,29,30,76
91,70,93,25,29,30,29
91,70,93,25,29,32,26
91,70,93,25,29,32,29
91,70,93,25,26,31,10
