0,375,1018,1684,806,1064,1995,1718,1214,861,1541,1750,1156,444,823,1933,791,944,871,991,1480
1,168,2037,1927,44,1958,1133,1261,1186,1492,1042,1721,21,582,1061,1581,1541,1111,1192,727,1000
2,168,1721,2037,1927,1913,582,1111,727,1833,1061,1042,1958,1186,1133,1261,1751,483,1581,1541,93
3,168,2037,1061,1927,1111,21,44,1261,1697,1000,1492,1133,1814,1042,1721,1541,357,1913,1581,1740
4,1355,582,1283,1751,1010,1058,1512,1705,1764,1054,1149,448,1806,414,1539,711,1749,1118,1143,43
5,1355,1512,582,1010,1751,1058,1705,1764,1283,1054,448,1149,1806,414,43,711,1856,1539,1143,128
6,1993,1197,1796,1156,74,498,1214,8,357,1541,456,31,35,1933,1995,92,823,861,444,1637
7,1355,1512,582,1751,1010,1058,1283,1705,1054,1764,1149,1806,448,414,1539,711,1749,1118,1143,43
8,1197,1214,1993,823,1156,74,444,1933,456,498,357,1995,1637,861,1796,1541,35,8,31,92
9,561,1214,1156,1699,6,1640,1541,1995,1621,1322,375,174,958,823,1933,1440,1684,1581,1018,806
10,375,1018,1684,806,1718,1064,958,1214,1156,1133,1541,1995,677,174,823,1933,1581,861,456,1197
11,35,456,74,498,1197,1993,8,1779,1637,357,92,1796,31,1009,1387,1951,117,740,1214,1156
12,14,727,1833,221,1396,852,93,749,403,1856,648,1958,998,128,1775,1539,1883,1476,1721,1749
13,301,1721,1183,1725,403,299,582,1958,727,1355,1751,712,168,1672,670,731,1283,1054,95,763
14,1197,1214,1993,823,1156,74,444,1933,456,498,357,1995,1637,861,1796,1541,35,8,31,92
15,35,456,74,498,1197,1993,8,1637,357,92,1796,31,1214,823,1156,444,1933,1995,861,1541
16,1018,357,1684,375,806,1064,92,8,1993,456,1197,74,1718,1637,31,35,498,1796,1699,1640
17,35,456,74,498,1197,1993,8,1637,357,92,1796,31,1214,823,1156,444,1933,1995,861,1541
18,1355,1010,582,1058,1751,1705,1512,1764,1283,1054,448,1149,1806,414,43,711,1856,1539,95,1143
19,375,357,1995,1214,1993,1796,1018,498,74,444,1541,31,1197,8,1684,1933,861,456,1156,823
20,888,846,378,1522,990,1652,942,2012,1276,1488,1770,236,1993,74,357,1796,456,35,1197,1684
21,1355,582,1283,1751,1010,1512,1058,1705,1764,1054,448,1806,1149,414,1539,711,43,1749,1118,1856
22,1355,1512,582,1010,1751,1058,1283,1705,1764,1054,1149,1806,448,414,1539,711,1749,1118,1143,43
23,691,375,1692,1018,806,1684,1064,1718,434,531,963,719,1624,591,227,1541,1581,1447,1640,1214
24,888,846,378,1522,990,1652,942,2012,1276,1488,1770,236,1018,1541,1214,1869,174,1581,1995,1684
25,1355,1512,582,1751,1010,1058,1705,1054,1764,1283,1149,1806,448,414,1539,1143,1749,109,738,1649
26,727,14,1833,221,1396,852,93,749,403,1856,1721,648,1958,998,1775,364,128,1539,255,1749
27,168,727,852,1833,1042,1665,1283,1133,14,1111,1725,677,93,2037,1721,787,582,1054,1186,1396
28,498,456,1993,357,35,1197,74,289,1796,44,92,8,1156,2037,31,823,410,1637,1588,1214
29,727,14,1833,221,852,749,1396,93,998,403,168,648,1703,613,255,1856,128,1958,1883,1476
30,1355,1512,582,1010,1751,1058,1283,1705,1054,1764,1149,1806,448,414,1539,711,1749,1118,1143,43
31,1197,1214,1933,1541,1156,1993,823,74,498,444,456,357,1995,1637,861,1796,35,8,31,92
32,1214,1156,1779,1541,1995,44,375,174,2037,958,823,1933,1684,1581,1018,806,1009,861,456,1197
33,727,14,1833,221,1396,852,93,749,1721,998,168,711,128,1118,648,403,1042,1749,1775,1883
34,1355,1512,582,1010,1751,1058,1705,1764,1283,1054,1806,448,1149,414,711,1539,95,1143,1749,109
35,35,456,74,498,1197,1993,8,1637,357,92,1796,1779,31,740,1951,1009,1387,117,1214,1156
36,1355,582,1283,1751,1010,1058,1512,1705,1764,1054,1149,448,1806,414,1539,711,1749,1118,1143,95
37,1214,1156,691,1541,1995,375,174,958,823,1933,1692,1684,1581,1018,806,434,861,456,1197,1869
38,171,513,1783,799,2034,7,327,1588,410,1581,697,1541,1781,1097,99,174,2013,591,1156,823
39,375,1018,1684,806,1718,1064,691,1692,434,531,963,677,719,1624,1133,92,1993,456,591,1197
40,727,14,1833,221,852,93,749,1396,1856,403,998,1725,1721,648,1958,128,1883,1775,1476,1539
41,1197,1796,1779,498,357,740,1951,1009,1387,35,74,456,1993,117,8,92,31,1637,1447,1933
42,1197,1214,1993,823,1156,74,444,1933,456,498,357,1995,1637,861,1796,1541,35,8,31,92
43,14,727,221,1833,1396,852,93,749,403,998,1856,648,1958,1703,1876,1775,364,128,1272,1539
44,727,14,1833,221,93,1396,852,749,998,1721,403,648,711,1118,128,1749,1856,1883,1476,1539
45,727,14,1833,221,1396,93,852,749,998,1721,403,648,168,128,1856,1883,1476,1775,1763,1272
46,168,1927,2037,44,1061,1042,1111,1260,357,1913,852,1261,1541,581,1065,128,1833,613,498,1910
47,727,14,1833,221,1396,852,749,93,998,168,648,613,403,255,1856,1883,1476,1721,1763,1703
48,357,1993,1796,498,74,1214,31,1197,8,1933,456,1156,35,823,1541,861,92,1995,444,1637
49,7,1588,410,327,513,171,799,1783,2034,1214,1541,861,823,1332,918,1581,958,1156,561,1712
50,1581,1869,174,1447,591,1156,498,1214,1796,8,1541,1197,958,31,1933,1993,74,1995,357,92
51,1355,1751,582,1512,1010,1705,1058,1764,1283,1054,448,1806,1149,414,43,711,1856,95,1143,128
52,513,799,171,7,1783,2034,327,1588,410,697,1058,582,1010,1764,1512,1581,1097,1054,1283,1355
53,1214,1156,1541,1995,375,174,958,1197,823,1933,1018,498,806,1064,1684,456,1581,1718,861,35
54,168,727,1721,852,1913,403,582,2037,1133,1958,1833,14,1751,1042,749,483,677,93,1283,1856
55,1214,823,861,444,1541,1156,498,1197,35,74,1796,289,1933,1995,1993,456,174,92,357,8
56,1214,1156,823,1995,1541,498,1796,8,1933,1197,31,1993,74,357,861,958,92,456,444,35
57,1197,1796,1214,498,357,1993,823,1156,74,444,1933,456,35,1995,1637,861,8,1541,31,92
58,1018,958,375,1214,1156,1133,806,1541,1995,677,1684,174,823,1933,1581,1064,861,456,1197,1869
59,1355,1512,582,1010,1751,1058,1705,1054,1764,1283,448,1806,1149,414,43,711,1856,95,1143,128
60,375,1995,1214,1018,444,1541,1684,1933,861,823,806,1156,1064,1750,1718,791,1796,991,1197,944
61,301,1721,1183,299,1355,1751,582,763,1283,1054,403,1557,912,109,1672,1010,712,1118,1749,1764
62,168,2037,44,727,852,1042,1833,1214,1927,1133,1283,1541,289,21,1061,1261,14,498,375,1111
63,1197,1214,1993,823,1156,74,444,1933,456,498,357,1995,1637,861,1796,1541,35,8,31,92
64,168,2037,44,1927,727,1833,1061,1042,1214,1133,1541,289,21,1261,1913,852,1000,1697,1665,1933
65,1156,498,1214,1796,8,1541,1197,2037,31,44,823,1933,1993,74,1995,444,357,92,456,861
66,1355,1751,1010,582,1512,1705,1764,1283,1058,1054,448,1806,1149,414,43,711,1856,1539,1143,128
67,1156,498,1214,1796,8,1541,1197,31,1933,1993,74,1995,357,375,174,92,958,456,823,861
68,168,727,2037,852,44,403,1958,1581,14,1042,1833,1509,749,1000,1856,1541,1214,965,221,998
69,823,1214,1156,1581,1541,861,174,2013,1995,1933,1937,1869,958,444,1350,1447,289,871,1197,2054
70,727,14,1833,221,93,852,1396,749,1856,403,1725,998,168,648,613,1958,128,255,1721,1775
71,1197,1214,1993,823,1156,74,444,1933,456,498,357,1995,1637,861,1796,1541,35,8,31,92
72,1993,1197,1796,1156,74,498,1214,8,357,1541,456,31,35,1933,1995,823,92,861,444,1637
73,1355,1512,582,1751,1010,1058,1705,1764,1283,1054,1806,448,414,1149,711,1539,1143,1749,109,738
74,168,727,2037,1649,904,852,1042,414,1833,1283,44,14,1260,1111,581,1065,1913,1721,582,1054
75,35,456,74,498,1197,1993,8,1637,357,92,1796,31,1214,823,1156,444,1933,1995,861,1541
76,1581,1156,823,1214,1995,958,1541,1933,2013,1783,289,7,1937,861,513,327,456,444,2034,44
77,1214,1156,1541,1995,375,174,958,823,1933,1684,1581,1018,806,861,456,1197,1869,35,1993,498
78,35,456,74,498,1197,1993,8,1637,357,92,1796,31,1214,823,1156,444,1933,1995,861,1541
79,727,1833,221,14,1396,93,852,749,1856,403,1725,1721,1118,1958,1664,998,648,1775,364,128
80,727,14,1833,221,93,1396,852,749,1721,998,168,403,648,711,128,1118,1749,1856,1775,1539
81,1355,1512,582,1751,1010,1058,1283,1705,1054,1764,1806,1149,448,414,1539,711,1749,1118,1143,43
82,1214,1993,1156,498,456,357,1796,74,823,2037,1995,92,1197,35,44,31,1637,1541,8,1933
83,301,1721,1183,1725,403,299,582,1958,727,1355,1751,712,168,670,731,1672,1283,1054,95,763
84,301,1721,1183,403,1725,1958,299,912,712,727,1672,109,1557,43,763,1520,819,523,1449,948
85,1197,1796,1779,1214,498,357,740,1993,823,1156,1951,74,444,1933,1009,456,1387,35,1995,1637
86,727,1833,14,221,1396,852,93,749,1856,403,998,1725,648,1958,168,364,1721,1539,1775,255
87,727,14,1833,221,1396,852,93,749,998,403,1721,648,711,1118,128,1042,1856,1749,1958,1539
88,1197,1796,1214,498,357,1993,823,1156,74,444,1933,456,35,1995,1637,861,8,1541,31,92
89,375,1995,1018,1214,444,1541,1684,1933,861,823,806,1156,1064,1750,1718,791,991,944,2068,74
90,1779,740,1951,1009,1387,117,1197,1796,8,74,31,1993,498,357,1214,92,456,35,1933,1156
91,1058,1355,1705,1512,582,1751,1010,1283,1764,1054,1149,448,1806,414,711,95,1276,43,109,1133
92,727,1833,14,221,1396,852,93,749,1721,998,168,403,648,613,255,1042,1856,128,1775,1272
93,168,727,2037,852,1927,1725,44,403,1042,1958,14,1833,1856,1492,749,1721,21,1061,1697,1261
94,1214,1156,44,1541,1995,410,375,174,1796,2037,958,823,1588,74,1933,1684,1581,1018,806,498
95,1355,1010,582,1058,1751,1705,1512,1764,1283,1054,448,1149,1806,414,128,1775,43,711,1961,1856
