0,1214,444,1541,1933,861,456,1995,74,8,823,1156,31,1197,35,498,1796,92,1993,357,1637
1,1520,1534,819,65,1405,274,670,731,523,575,200,912,224,1873,1557,1529,546,474,358,1672
2,727,1833,221,14,93,1396,852,749,582,1281,1749,1703,1721,1577,1058,1751,376,1283,1512,128
3,168,1325,1783,171,1507,973,327,7,2034,799,1954,95,1232,1961,1684,1336,197,949,952,2002
4,1541,444,1214,1995,823,861,1581,1156,1933,958,1973,456,1439,375,74,1404,498,92,8,1018
5,8,1197,456,498,74,35,31,92,1796,357,1993,1637,1214,444,861,958,1541,823,1933,1995
6,444,1541,958,861,35,1214,823,1933,1061,1156,2054,92,2037,44,1796,456,1995,1197,21,1350
7,456,444,958,35,8,1541,498,1995,1197,1796,1933,1993,31,823,92,1214,289,74,1637,1156
8,168,95,852,541,1325,166,1512,949,1727,171,7,973,1507,2053,1954,1725,648,197,344,1315
9,444,1541,861,1214,1933,823,1995,1156,958,456,92,1197,35,8,289,1796,498,31,74,1350
10,1214,861,823,1156,444,1933,375,1541,806,1684,1995,677,1018,1064,1718,8,1350,456,92,31
11,1350,410,2054,1783,171,591,174,1447,513,1588,1937,1869,1214,1581,1541,799,823,870,1439,7
12,1541,444,1933,1214,1995,958,861,823,1156,456,35,498,8,92,74,1197,1796,289,31,1993
13,174,1869,1214,444,1541,1995,861,1933,823,1156,1522,991,1350,1439,591,870,846,944,942,2013
14,582,1058,1054,1010,1283,1705,1512,1751,1355,1764,414,1149,1539,448,1281,1806,1749,1775,1721,1118
15,1783,799,513,171,7,2034,327,410,1588,1206,790,1056,1781,1712,581,44,1350,440,918,949
16,301,1721,1183,712,1283,109,1054,1958,1751,1010,763,43,582,727,128,1512,1764,1649,1923,1539
17,1779,1387,117,740,1009,1951,1197,357,498,74,92,31,456,35,1993,8,1214,1796,1933,861
18,1581,1783,1350,1541,410,444,171,7,174,799,327,1995,1156,861,1214,823,513,2054,2034,1588
19,301,1721,1183,727,1283,1961,1751,1010,582,1764,1054,221,1058,763,1958,1539,128,1725,1512,1775
20,727,1833,221,14,93,1396,749,852,1281,1749,1577,1058,1740,376,1539,582,711,1283,1381,1703
21,1054,582,1058,1283,1010,1751,1764,1512,1705,1355,414,1806,448,1149,1833,1281,1539,221,1749,1721
22,1387,117,1779,740,1951,1009,444,1018,1684,861,1480,1933,1064,823,1214,1995,806,2068,871,1541
23,823,1541,444,1214,1350,1995,861,410,1581,1933,870,1156,1588,958,1869,991,174,791,1439,1480
24,1783,799,2034,513,171,7,327,174,410,1350,1869,1588,1322,870,1640,1621,1440,1699,99,2054
25,8,92,456,498,35,357,31,1796,1197,1637,74,1133,677,1993,823,375,1214,861,1064,444
26,1350,1869,174,1541,444,823,1933,1214,861,2054,1995,8,1284,456,1581,918,1796,1156,1937,804
27,727,1833,221,14,1396,93,852,749,1281,582,1749,1118,128,1539,1058,711,1381,1775,1751,1703
28,1214,444,861,958,1541,823,1933,1995,456,1156,8,74,498,92,35,2037,1197,1796,31,357
29,1541,444,861,958,2054,1933,1156,823,1214,1350,1995,1869,2037,410,174,1588,99,44,289,870
30,171,327,1449,740,799,7,1725,1783,1779,1971,960,718,1856,513,2034,440,128,1950,807,949
31,1214,823,444,1541,1018,1933,1995,861,375,806,1156,1718,1684,1064,456,958,74,991,8,791
32,582,1058,1054,1010,1283,1764,1751,1512,1705,1355,414,1149,448,1806,1539,1281,1775,1833,1749,711
33,2043,122,1898,759,839,528,1108,1793,679,1255,1844,1275,1219,1592,1800,1851,905,594,729,172
34,410,1588,870,99,1781,1783,581,513,7,2034,799,1350,1719,171,934,327,262,195,798,1969
35,1541,1933,823,444,591,1995,1214,1350,861,1447,2054,1156,958,289,1937,44,174,1796,713,8
36,168,1440,1054,6,1325,1507,1621,171,1512,197,799,95,1954,2034,1533,1232,1640,1783,1336,1322
