0,357,8,1197,444,1214,2034,498,456,1541,35,1993,1588,1933,31,74,823,1796,1637,92,513
1,1214,444,861,1541,823,1933,1995,1156,1197,1993,456,498,35,8,1581,92,1796,357,2054,1937
2,174,1937,444,591,1447,1640,1214,2054,1322,1541,561,1350,581,870,1156,1440,823,1869,1995,1480
3,444,1156,1541,1995,1214,823,861,1588,1933,410,2034,799,327,7,513,171,1783,1581,1937,958
4,1541,1214,444,1995,823,1156,861,357,8,1197,498,456,35,1993,1933,31,74,1796,1637,92
5,1355,1764,1283,582,1010,1705,1751,1512,1058,1054,712,6,7,1183,43,1440,301,171,799,414
6,958,1197,456,498,1637,357,8,1796,1993,31,35,74,92,1156,861,444,1214,2034,1322,1541
7,1993,35,1197,8,357,498,1796,74,1637,31,456,92,1779,1387,1009,561,1951,740,1322,117
8,195,262,934,205,1511,1969,156,798,571,23,193,1384,794,6,1322,561,799,1640,1440,7
9,357,1993,444,498,35,1214,1541,1197,31,1933,1637,8,456,861,74,1796,92,823,1156,958
10,1592,172,2065,905,1035,2043,759,528,621,839,679,1219,1800,594,729,1844,1898,521,1851,1108
11,1750,944,791,1480,991,2068,871,591,375,528,1684,2065,677,1718,1592,621,594,1035,521,1447
12,1750,1214,1541,74,1995,35,1197,375,357,1796,1018,1993,1480,8,444,944,31,498,1718,1684
13,93,174,591,1869,1751,1512,1764,171,582,1058,1355,870,2013,852,1783,1781,2034,1705,1118,1283
14,934,1511,262,205,1384,156,193,195,1969,23,571,779,174,1869,798,794,1022,787,1588,405
15,1740,376,1111,1577,1783,327,2034,7,513,171,799,1588,410,1581,174,1869,1933,444,823,1764
16,1783,2034,799,7,513,327,1588,171,561,1322,6,410,1440,1621,1699,1640,1937,1712,1581,444
17,444,1541,1214,823,861,1933,1995,1156,1937,2054,1350,289,958,2037,456,1993,174,591,1581,561
18,444,1541,1214,823,861,1933,1995,1156,1937,2054,1350,289,958,2037,1697,1814,1061,21,1492,456
19,1624,1692,531,963,434,691,719,1588,2034,870,1783,99,444,410,1480,581,1156,1712,1214,1541
20,174,1869,934,444,205,1588,1937,1214,861,1350,1541,1933,823,193,1995,1511,262,23,2013,1384
21,289,498,357,1993,35,1796,31,1197,1214,8,456,1637,74,444,958,1541,92,823,1995,2037
22,934,1511,262,475,1588,205,1384,156,1342,193,195,804,1969,524,23,995,571,1046,1586,581
23,991,944,1588,410,1480,791,870,1750,934,174,871,581,1937,2068,1781,99,444,861,977,1214
24,934,156,205,23,193,1384,195,1969,1511,262,1588,798,410,794,571,1781,1214,581,1156,995
25,712,410,1588,43,1783,799,2034,513,949,166,763,7,171,376,403,1581,327,1921,1961,1856
26,357,1197,444,498,35,92,1214,1541,1796,1993,31,1933,8,1637,861,456,823,1156,1640,1322
27,1534,819,1873,357,1405,948,200,575,1197,1529,523,912,670,224,1520,498,1672,35,65,92
28,456,1993,1197,357,498,8,35,31,1637,1796,958,74,92,1018,1937,1684,444,861,375,1933
29,444,1541,1214,823,357,1993,1156,35,861,498,456,1197,1995,74,1933,31,92,1796,8,1637
30,171,1783,2034,7,513,861,1214,174,444,327,1869,1933,799,1937,1156,1588,1995,1350,1541,823
31,671,1289,934,1511,262,205,1384,156,193,195,1969,23,571,174,1869,798,794,1022,787,1588
32,31,498,357,8,35,1993,74,1796,1197,92,456,1637,375,1718,1018,1035,806,1064,528,1684
33,1993,1197,35,498,92,357,456,31,8,1796,74,1637,1541,1214,444,1933,823,1995,1156,1951
34,2034,799,7,327,1783,1588,171,513,410,958,1322,581,870,99,1712,1933,1206,861,1440,6
35,799,513,171,561,7,2034,327,1783,1640,1322,1440,1699,6,1621,787,1022,1588,1583,405,410
36,375,1018,1684,1718,8,357,806,74,31,92,1064,498,1197,1637,1993,35,958,1796,456,1750
37,582,1355,1058,1283,1856,1725,1512,1010,1764,1054,740,1705,327,448,414,1806,1149,1751,1009,799
38,1993,1796,92,35,31,357,1779,8,498,1197,1387,1637,1009,456,74,561,1951,740,1322,117
39,727,1833,14,221,93,1396,749,852,1058,301,230,1764,711,1512,1355,1064,1018,1751,489,1684
40,1355,1512,1764,1751,582,1058,1054,1283,1705,1010,414,1149,448,1806,712,1923,43,299,1143,1927
41,1779,1009,1951,1387,740,117,35,8,92,1197,357,498,1993,456,74,1637,31,2037,44,1796
42,561,1322,1937,6,2054,1640,1621,444,591,1350,1447,1541,1699,1440,174,823,1995,861,870,1214
43,1588,2034,513,171,7,1783,327,410,799,1937,174,1581,444,2054,1933,1156,1350,1712,861,977
44,1993,357,1197,31,35,498,92,456,8,1796,1637,74,1541,1214,444,1933,823,1995,1156,1951
45,1750,1480,991,871,944,791,870,2068,581,1781,444,861,1541,1186,1995,2065,1712,903,521,168
46,791,944,1750,991,1156,2068,1480,444,1588,410,1541,871,861,1933,227,171,1995,697,759,905
47,1512,1355,582,1764,1283,1751,1058,1705,1054,1010,448,1143,414,1149,1557,1118,1806,93,1697,1927
48,128,1751,1355,1705,582,1764,1512,1058,1054,1010,1283,1539,1143,711,712,1775,1958,1749,1721,403
