0,1018,1684,806,1718,1064,375,2065,2043,621,1844,905,1035,1480,1898,1219,1793,1851,172,839,1592
1,168,1927,2037,1111,1913,1133,44,1061,1697,1406,967,1261,1958,1763,1740,1721,1221,1042,998,1509
2,168,2037,852,1111,1927,1634,1000,44,1913,1261,1449,1406,967,1763,1061,1740,1910,1418,1721,1065
3,168,2037,1927,1111,1261,1061,1913,21,1814,289,44,357,1192,1000,1697,967,99,1406,581,1958
4,1705,582,1355,1512,1751,1058,1010,1283,1764,1054,1806,448,414,1149,711,1539,1649,1961,1381,1118
5,1355,582,1751,1058,1512,1764,1010,1705,1054,1283,1806,448,1149,414,711,1539,1649,1381,1961,1118
6,1404,958,1973,227,1439,1993,581,1447,357,870,1869,1541,591,92,1995,918,2013,174,8,1637
7,1355,582,1058,1751,1512,1010,1705,1764,1283,1054,1806,448,414,1149,711,1539,1649,738,1961,1118
8,1796,498,1993,456,1197,35,74,357,8,1637,92,31,1214,1156,444,1933,289,823,958,861
9,1447,591,174,227,1350,2059,1869,465,2054,113,804,1567,1937,697,1588,298,1712,1640,1144,1023
10,1684,375,1018,806,1718,1064,1276,2068,944,2012,1522,871,1750,1480,591,378,888,990,991,1652
11,1951,740,117,1779,1009,1387,1447,1933,1995,444,861,591,1915,1750,1214,1937,571,1197,74,871
12,14,727,1833,221,852,1396,93,749,403,998,648,1856,1958,1703,897,1272,429,1042,128,1539
13,1721,301,1183,1672,1283,1751,109,403,582,1958,95,1355,224,763,1054,474,93,1557,912,948
14,1214,1541,823,1933,1156,861,1995,444,1869,174,581,31,92,2013,1796,1197,74,870,289,1993
15,1214,823,1197,1796,1541,1993,1933,1156,861,74,31,958,456,498,8,35,1995,357,1637,444
16,1018,375,806,1718,1133,1064,1684,677,1221,227,944,581,1447,1750,870,1869,1541,1219,621,591
17,1951,740,117,1779,1009,1387,1933,444,1995,861,1214,1541,823,1156,357,958,1993,930,1197,1447
18,1355,582,1751,1010,1705,1058,1512,1764,1283,1054,448,1806,1149,414,711,1539,1649,1961,1381,1118
19,1214,1541,823,1933,1156,861,1995,444,1796,1197,958,1993,74,1869,456,357,289,31,498,8
20,375,1018,1718,806,1684,1064,1522,434,888,963,990,846,942,2012,1276,1652,719,691,621,1592
21,1355,582,1751,1010,1705,1058,1512,1764,1283,1054,1806,448,414,1149,711,1143,1539,1749,1649,337
22,1355,1705,582,1751,1058,1512,1010,1283,1764,1054,1806,448,414,1149,711,1539,1649,1381,1961,1118
23,1018,1684,806,1718,1064,375,871,1480,1750,944,2068,991,227,839,1221,677,74,759,1133,621
24,1018,375,378,1522,1718,1276,888,806,990,942,1684,846,2012,1064,1488,1652,1770,2043,1844,236
25,582,1355,1512,1751,1058,1705,1010,1283,1764,1054,1806,448,1149,414,711,1539,1649,738,1961,1118
26,14,727,1833,221,93,852,749,1396,998,648,403,1703,1775,733,1856,364,671,1721,1958,711
27,168,1042,1913,2037,364,852,14,93,1950,1833,1927,967,1971,77,1000,1856,727,749,44,1958
28,44,289,2037,823,1214,1156,1541,1995,1933,861,444,1993,958,1796,357,1197,498,2013,456,1581
29,727,1833,14,221,1396,852,93,749,998,648,403,1721,1856,1703,1958,1272,1775,128,1042,429
30,1705,582,1355,1512,1751,1058,1010,1283,1764,1054,1806,448,414,1149,711,1539,1649,1381,738,1961
31,1197,1796,74,35,1993,31,456,498,357,1637,8,92,823,1214,1156,1933,1541,1995,958,289
32,1447,591,2054,1937,1350,861,1933,1995,444,1640,1915,823,1214,1712,1197,561,74,1581,1932,1156
33,727,1833,14,221,1396,93,749,852,998,648,403,1721,1272,1775,1703,1958,168,166,1763,1118
34,582,1355,1751,1705,1010,1058,1512,1764,1283,1054,1806,448,1149,414,711,1539,1143,1118,1649,1749
35,1951,740,117,1779,1009,1387,1447,591,1937,991,2054,861,1933,1995,444,1480,823,1214,1750,571
36,1355,582,1751,1705,1010,1058,1512,1764,1283,1054,1806,448,414,1149,711,1539,1649,1961,1381,1118
37,1684,1018,375,1718,806,1064,1404,1133,958,1221,227,1993,944,677,1750,498,74,1973,456,92
38,1588,410,513,799,327,7,1581,171,2034,1783,581,174,99,870,1097,1869,1719,713,2013,1781
39,1018,375,1684,1064,1718,806,691,719,174,1581,591,1447,1522,1692,1133,963,531,1221,1624,1869
40,727,1833,14,221,852,93,749,1396,403,998,648,1721,1856,1958,1703,1272,1539,1775,128,1763
41,1387,1951,740,117,1779,1009,1447,861,1933,1995,444,823,1214,1937,1197,74,1581,1156,1541,2054
42,1214,1156,1541,823,1933,456,1197,35,1993,498,861,74,1995,1637,1796,357,92,31,444,8
43,14,727,1833,221,852,749,1396,93,1856,403,998,1958,1775,648,1703,1272,1725,1118,364,1721
44,727,1833,14,221,852,93,749,1396,648,403,998,1856,1703,1272,1539,1958,128,1721,1775,364
45,727,14,1833,221,93,852,749,1396,648,403,998,1272,1958,1703,1856,1539,1721,128,1775,1763
46,168,1927,581,1261,2037,1913,1950,852,1000,1697,1061,221,1833,44,967,1817,1696,14,99,1042
47,727,14,1833,221,1396,93,852,749,998,648,403,1721,1703,168,1856,1272,1763,1775,1913,364
48,1214,823,1933,1541,1156,861,1995,444,74,1796,1197,31,1993,35,357,92,498,1637,456,958
49,1588,410,99,1783,7,327,2034,1781,1712,799,581,513,958,1097,1581,1350,561,870,713,1322
50,958,1214,1637,31,1447,591,1993,456,1197,74,35,498,823,1156,1581,1995,8,1541,174,357
51,582,1355,1751,1010,1705,1058,1512,1764,1283,1054,1806,448,1149,414,711,1539,128,1749,1961,1649
52,799,171,1783,7,513,1588,410,327,2034,1097,1719,262,1585,697,156,1712,918,730,195,1201
53,375,1018,1064,1718,806,1684,1447,591,174,1869,1581,2054,944,677,227,31,1404,498,930,2068
54,168,2037,852,1913,727,1721,1725,904,44,1000,1763,967,1634,1406,749,1192,1111,1950,1065,1958
55,1214,823,1156,1995,1541,1933,861,444,1869,2013,1197,31,1993,1796,1581,958,35,375,581,174
56,1933,444,1541,861,823,1214,1156,1995,958,1796,74,870,357,581,1447,1993,92,1869,31,525
57,1951,740,117,1779,1009,1387,1933,444,1995,861,1214,1541,823,1156,357,958,1993,930,1197,1447
58,1018,806,1684,375,1718,1064,1447,591,677,227,1133,1404,1522,1221,2054,944,1750,174,1937,1869
59,448,1806,1149,43,712,414,1406,1010,1856,1664,738,1232,301,590,1725,840,1614,1592,153,1183
60,1214,823,1156,444,1541,1933,861,1995,74,1993,1796,1197,357,31,35,958,498,289,1869,92
61,301,1183,1721,299,403,109,1958,1355,1449,1751,1749,1143,1764,128,582,711,1283,224,1118,1281
62,168,1927,727,1913,2037,1061,1261,1406,1697,1000,904,840,1042,1954,44,1814,1725,1509,967,1721
63,1993,456,1197,74,357,35,498,8,1796,92,31,1637,1214,1447,1933,444,1541,1995,1156,823
64,168,2037,1927,1913,1261,1042,852,1133,1000,677,1492,1763,727,1061,1833,44,582,1065,749,1406
65,1214,1541,823,1933,1156,861,1995,444,1581,1869,174,581,2013,31,92,1796,1197,74,870,289
66,582,1355,1751,1058,1512,1010,1705,1764,1054,1283,1806,448,1149,414,711,1539,1749,1961,1649,1118
67,1869,174,2054,1995,1937,1640,444,1156,74,958,1214,1581,1637,456,1699,1541,1447,861,1350,823
68,168,2037,44,581,1950,727,1111,1763,967,1721,1000,852,1260,1927,1406,1042,1252,1913,1509,1740
69,1447,591,174,1750,991,944,2068,791,227,1480,1018,375,1937,806,1869,1684,2054,1064,871,1781
70,727,1833,14,221,852,93,1396,749,998,648,403,1856,1703,1272,1721,1775,1763,712,733,364
71,456,1197,35,1993,498,74,1637,1796,357,92,31,8,1214,1156,444,1933,289,823,958,861
72,1933,444,1541,861,823,1214,1156,1995,958,1796,74,357,581,1447,1993,92,31,525,1197,35
73,582,1512,1355,1751,1058,1705,1010,1283,1764,1054,1806,448,1149,414,711,1539,1749,1649,1118,1961
74,168,727,1913,1833,852,2037,432,1042,967,1406,1950,1927,1111,787,1971,1418,364,1000,904,344
75,92,1993,456,1197,74,1637,8,357,35,31,498,1796,1214,1933,444,1541,1995,1156,823,861
76,410,1588,7,799,327,2034,513,1783,171,1350,1937,1781,1581,1712,1440,2013,1097,99,2054,1719
77,174,1869,410,1214,1581,1541,1712,99,1156,2013,787,1350,1588,861,713,1781,7,1933,327,1022
78,498,1197,74,1796,35,1993,456,92,357,8,31,1214,1637,823,1156,1995,1541,1933,289,958
79,14,727,1833,221,93,852,749,1396,998,648,403,1703,1775,671,1856,733,364,1763,1721,43
80,1833,727,14,221,93,749,852,1396,998,403,648,1272,1118,1539,1703,1664,1958,128,1721,1775
81,582,1512,1355,1751,1058,1705,1010,1283,1764,1054,1806,448,414,1149,711,1539,1749,763,1649,1118
82,1993,456,1197,74,1637,357,8,92,35,498,1796,31,1214,1541,1933,444,1156,823,861,2013
83,1721,301,1183,1751,582,109,403,1672,1283,727,1355,1958,1010,1449,224,1054,474,1764,93,912
84,301,1721,1183,299,1672,109,912,403,523,1534,1557,763,1520,93,224,1749,731,1355,948,1961
85,1951,740,117,1779,1009,1387,1933,444,1995,861,1214,1541,823,1156,357,958,1993,930,1197,1447
86,14,727,1833,221,93,1396,852,749,998,648,403,1703,299,429,364,1856,1042,1775,1721,109
87,14,1833,727,221,1396,852,93,749,648,998,1856,403,1703,364,1272,1664,1958,1042,1721,1775
88,1796,74,498,456,1993,357,1197,35,8,92,31,823,1156,1637,1214,1933,289,1541,861,1995
89,375,1018,806,1684,1718,2068,357,35,1064,74,1197,31,1750,958,991,1993,456,791,944,8
90,740,1951,117,1009,1779,1387,1447,591,6,1937,561,2054,861,1699,1933,1995,444,1640,823,1214
91,448,1806,1149,414,43,712,1010,1664,1406,738,1614,301,590,1856,1725,840,1592,1183,650,544
92,727,1833,14,221,852,93,749,1396,998,648,1856,403,1721,1703,1272,1775,1763,168,364,1958
93,168,852,1042,2037,1950,1927,967,1697,44,1000,1856,1971,1274,763,1061,21,904,1634,1763,1133
94,498,1993,1796,456,1197,35,1156,74,823,1214,1995,357,8,1541,1637,92,31,1933,861,444
95,1355,1283,582,1010,1512,1751,1058,1054,1764,1705,711,1806,1539,1649,1961,1381,1118,738,763,1406
96,168,2037,44,1950,1763,1111,1133,1042,1406,289,1927,967,1856,840,1649,763,1000,1696,1740,344
97,1197,1796,1993,74,31,456,498,8,35,357,1637,92,1214,1156,444,1933,289,823,958,861
98,375,1684,806,1018,1718,1064,1221,1404,1133,958,227,1993,677,498,74,456,1276,92,581,1447
99,1214,823,1933,1541,861,1156,1995,444,1796,1993,357,35,1197,74,31,92,498,8,456,1637
100,174,1214,794,1995,1541,1869,193,1156,798,823,861,1933,571,1969,934,1511,156,1581,205,195
101,117,1387,1779,2034,327,1009,513,1951,7,740,344,799,1783,1233,405,1832,1089,1667,18,1336
102,168,727,1856,852,1665,1406,14,93,1042,1833,749,998,1396,432,967,1000,448,1958,1065,221
