0,221,14,727,1833,93,1396,852,749,1873,948,1534,819,912,95,358,1010,65,1529,523,1721
1,35,1637,8,456,74,1796,357,31,1197,1993,92,498,1541,871,861,958,1156,1933,944,1064
2,456,8,1796,357,35,31,1993,1197,74,92,1637,498,1387,1009,117,958,740,1779,1541,1156
3,1355,1058,1010,1764,1054,1283,1512,1751,1705,582,1149,448,1806,414,1118,819,1143,1749,1405,711
4,168,1387,117,1779,1143,1664,738,1009,1951,1585,364,609,1958,43,1725,1883,1289,740,616,671
5,1018,1064,1718,375,806,871,944,1684,1156,1933,1995,8,1796,444,31,1541,35,92,861,1637
6,301,1721,1183,1800,1010,403,621,1512,729,679,1764,122,95,521,1387,528,1108,2065,1405,1779
7,727,1833,14,93,221,1396,852,749,1010,95,819,1355,1512,1749,1764,1923,948,546,128,1058
8,727,14,221,1833,1396,93,749,852,1192,1873,948,1534,819,128,1010,912,95,358,65,1923
9,1637,35,8,456,1796,1993,92,31,357,1197,498,74,958,1541,2037,1156,1933,444,289,823
10,117,1387,1951,456,1779,8,1796,357,1009,35,740,31,1993,1197,74,92,1637,498,958,1541
11,1058,1010,1355,1764,1054,1283,1512,1705,582,1751,1149,117,1806,414,448,1725,711,819,1749,1143
12,14,727,221,1833,1396,93,749,852,1192,1010,128,819,609,1764,1923,948,255,546,95,1520
13,1779,117,8,1951,1387,740,1009,31,1993,74,35,357,456,1796,92,1637,1197,958,498,1541
14,301,1721,1183,727,1923,1539,1143,1749,1118,95,1775,711,403,14,1833,1381,221,43,1764,93
15,727,14,1833,221,93,1396,852,749,1873,948,1534,819,1010,912,95,358,65,1529,523,1721
16,1933,861,1995,1541,1156,35,1214,444,958,8,1637,823,31,357,1796,92,2037,456,74,1993
17,35,456,958,1637,8,1796,357,1541,1933,31,1993,1197,2037,74,92,1214,6,1156,1581,861
18,8,31,1993,74,35,357,456,1796,92,1637,1197,117,958,498,1541,1156,861,1951,740,1995
19,1018,1064,375,1684,1718,871,944,806,1480,2068,791,1133,1750,174,991,1796,1214,958,677,861
20,301,1721,1183,1010,403,95,1512,14,1764,729,1833,1405,881,1283,299,1664,521,738,1143,727
21,301,1721,1183,727,1923,1539,1143,1749,1118,95,1775,711,14,1833,1381,221,43,93,1387,1281
22,221,727,1833,14,1396,93,852,749,1010,1923,95,1649,1721,1355,1512,1749,763,1764,1058,1961
23,221,1833,14,727,1396,93,852,749,1010,1873,948,1534,819,95,912,358,65,1355,1529,523
