1919,23
0,153
0,155
1,29
2,98
2,28
3,18
3,98
3,21
4,23
5,9
5,10
6,8
6,31
7,45
8,46
9,50
1920,43
10,48
11,44
11,66
12,38
13,11
14,11
14,44
15,32
16,48
17,11
17,64
18,57
18,59
19,42
19,39
20,9
21,55
21,34
22,45
22,48
23,46
23,58
24,68
24,56
25,38
26,45
27,67
27,64
28,44
29,46
29,56
30,41
31,38
31,64
32,53
32,69
33,48
34,37
35,45
36,11
36,32
37,60
37,56
38,47
38,63
39,43
39,41
40,56
40,63
41,36
42,84
43,86
43,87
43,91
43,89
1921,91
44,91
44,89
44,84
1922,80
45,92
45,86
45,74
45,91
45,80
1923,93
1924,93
46,92
46,86
46,76
46,77
46,89
47,93
48,88
48,78
48,82
48,83
49,73
50,72
50,91
50,83
50,84
51,74
51,87
51,79
52,74
52,75
52,76
52,87
53,77
54,71
54,77
54,78
54,80
55,72
55,73
55,92
55,77
55,93
56,74
57,100
58,56
59,27
59,22
60,52
61,58
62,28
62,22
63,13
64,8
64,11
65,11
65,29
66,12
66,32
67,25
67,15
68,24
69,24
69,16
70,10
70,22
71,9
71,33
1925,10
72,12
72,33
73,17
74,95
74,67
75,57
75,99
76,49
76,45
77,68
77,54
78,39
78,50
78,67
79,56
80,38
80,64
81,38
82,59
83,67
83,97
83,69
84,40
1926,56
85,38
85,64
86,100
86,97
87,56
88,100
89,60
90,36
90,44
90,52
91,56
91,59
92,38
92,41
93,100
93,41
93,63
94,61
94,58
94,69
95,96
95,40
96,49
97,62
97,63
98,67
98,97
98,64
99,97
99,65
100,61
101,42
101,95
101,58
102,37
102,52
103,47
104,36
104,46
104,40
105,8
105,31
105,52
106,46
106,67
106,63
107,52
107,54
107,64
108,49
109,43
110,57
110,99
111,29
111,49
111,31
111,42
112,32
113,49
113,96
114,39
114,43
1927,64
115,45
115,95
116,31
116,40
117,96
118,39
119,45
119,56
1928,65
120,39
120,96
121,36
121,50
1929,43
122,41
123,50
124,39
125,44
125,39
125,65
126,62
127,16
128,91
128,82
128,84
129,71
129,87
129,79
129,83
130,86
130,70
130,89
130,83
131,86
131,82
