241,132
635,132
203,132
926,306
239,65
279,349
573,349
606,415
692,217
321,245
810,245
764,245
895,245
355,245
329,301
867,301
311,503
868,565
635,195
548,101
719,101
676,101
38,101
35,85
761,85
27,85
757,85
337,85
813,85
473,85
853,85
337,85
27,85
813,85
730,85
851,85
389,85
473,85
408,85
35,85
757,85
761,85
169,85
853,85
39,85
4,676
711,676
730,676
854,676
853,676
92,185
831,185
691,185
571,185
233,185
851,185
308,185
723,185
599,185
655,185
905,185
725,185
993,185
429,185
263,185
255,185
421,185
854,185
600,248
18,248
266,248
970,248
123,248
691,248
503,248
783,248
364,248
382,248
104,80
321,53
890,725
441,725
104,725
757,704
283,704
148,704
395,580
964,387
203,387
831,387
694,387
507,387
188,387
790,387
627,387
437,387
300,387
810,387
273,387
329,387
630,387
588,387
753,387
194,532
868,21
270,375
339,375
736,768
867,768
356,768
890,768
692,217
570,217
501,224
105,224
434,224
828,224
975,224
609,224
843,224
408,226
783,226
521,226
958,295
670,295
267,295
671,295
188,295
300,295
716,295
809,295
467,295
211,295
797,295
270,295
429,295
218,295
535,295
122,295
603,295
734,295
549,295
908,295
382,295
639,295
460,318
501,24
233,24
906,24
460,24
975,24
603,24
832,609
362,609
309,609
565,609
108,609
357,609
203,609
670,609
643,609
886,609
978,609
981,609
518,609
671,609
636,609
912,609
4,609
608,609
736,609
694,609
418,609
513,609
845,609
250,609
67,609
765,609
692,609
691,609
501,609
188,609
539,609
503,609
393,609
457,609
730,609
239,609
49,609
32,609
105,609
492,609
38,609
77,609
262,609
732,609
467,609
276,609
764,609
211,609
911,609
524,609
890,609
573,609
35,609
96,609
449,609
858,609
975,609
734,609
541,609
549,609
617,609
196,609
755,609
804,609
53,609
773,609
3,609
129,609
990,609
639,609
666,609
649,609
282,28
42,28
337,210
188,210
627,210
300,210
950,210
892,210
858,210
17,210
406,210
753,210
487,210
868,45
831,677
602,301
608,301
867,301
329,301
229,671
92,671
233,671
366,671
305,671
585,671
525,671
757,350
949,524
535,524
81,527
274,527
868,527
430,527
398,527
547,527
155,527
321,527
771,527
831,509
188,509
437,509
296,509
905,509
99,509
181,583
103,583
993,583
441,583
104,583
81,492
4,492
334,492
867,492
408,492
611,492
537,194
108,194
513,194
241,194
545,194
507,194
201,194
539,194
627,194
355,194
95,194
32,194
743,194
732,194
416,194
764,194
589,194
890,194
42,194
547,194
828,194
104,194
753,194
776,194
975,222
408,182
944,94
611,477
606,303
229,303
180,303
903,303
104,303
328,303
178,303
803,303
850,437
583,437
727,766
311,503
868,565
565,497
683,497
381,497
831,497
545,497
664,497
665,497
992,497
805,497
790,497
627,497
570,497
296,497
526,497
993,497
449,497
346,497
421,497
388,82
4,82
611,82
667,82
611,412
357,518
806,518
740,518
844,518
603,518
194,447
890,260
583,629
608,380
573,326
763,326
573,349
279,349
672,742
38,742
573,742
129,742
639,742
816,742
240,159
926,306
537,68
513,68
241,68
282,68
950,68
764,68
589,68
42,68
832,275
451,275
457,275
422,309
670,148
355,148
732,148
764,148
35,148
617,148
39,148
666,148
8,179
730,179
950,179
982,179
197,536
798,670
457,670
129,670
639,670
637,464
175,169
694,669
492,669
573,669
975,669
763,669
104,624
890,448
692,543
419,543
306,543
263,543
576,543
350,543
635,445
129,495
558,495
408,747
603,747
571,751
570,751
96,751
177,751
227,751
816,751
603,400
238,680
832,737
4,737
384,737
38,737
416,737
764,737
525,737
853,737
639,737
603,359
843,359
768,359
38,545
606,336
926,738
926,31
836,31
587,342
598,391
603,391
213,574
255,574
643,106
129,557
452,406
972,406
832,723
981,723
77,723
59,723
222,405
625,405
985,244
91,244
405,244
757,485
145,71
635,71
757,191
867,270
135,769
544,769
416,769
589,769
831,394
790,394
308,394
725,394
513,637
543,637
280,637
958,264
77,188
906,198
906,623
181,560
537,701
23,701
203,701
782,701
766,701
108,289
355,289
950,289
321,289
129,289
537,343
203,343
407,343
368,343
273,343
732,343
573,343
975,343
558,343
639,343
572,343
823,343
289,343
321,450
757,150
868,355
