0,174,823,498,1541,1156,1995,8,861,444,1993,74,357,35,1197,1214,1796,1869,1933,456,958
1,1156,444,861,823,1995,1541,498,1933,1214,1993,8,35,1197,357,456,74,1796,958,31,1637
2,1869,174,1581,1156,444,581,2013,861,958,1995,944,1480,823,99,1781,2054,1933,991,791,1447
3,2034,799,1588,327,410,513,171,7,1783,1995,861,174,1214,1933,1541,1156,823,444,1869,1581
4,1156,823,1995,861,1541,444,1214,1933,174,498,1993,8,35,958,1796,1869,357,1197,31,92
5,7,327,171,2034,513,799,1783,1320,299,1856,253,410,1322,1350,440,613,1958,1186,648,1330
6,958,1869,357,498,1796,174,1993,1197,444,1581,1995,8,1637,31,1156,1541,1933,861,92,74
7,498,1009,8,74,1387,357,1796,92,456,1637,1993,31,740,35,1197,1779,117,1951,289,958
8,262,1511,1384,195,23,794,571,934,798,156,1969,205,193,1583,1588,787,405,1022,227,410
9,958,8,1993,174,1869,357,74,1796,498,1156,456,35,444,31,1197,92,1995,44,1541,861
10,1844,621,839,729,422,172,1255,905,759,594,528,1800,1219,1851,1592,1793,2043,1108,1035,521
11,944,1480,871,991,791,2068,1750,621,839,122,1652,1718,375,806,1018,594,846,1898,1255,1933
12,1995,1156,1214,1541,823,861,1933,444,174,944,1869,958,357,227,8,1480,1750,1993,74,991
13,44,2037,1937,289,2054,1973,727,1350,364,221,1186,1404,174,410,823,444,14,613,1439,1156
14,174,1869,1583,2013,23,581,262,571,1022,405,195,794,156,205,99,1781,1621,193,1969,870
15,376,1577,1740,1111,1783,7,171,513,2034,799,44,1581,327,840,475,753,1775,1372,1588,1559
16,1588,410,2034,513,7,171,327,823,1214,1783,444,1995,1581,799,861,174,1156,1933,1541,227
17,1156,444,1995,823,861,1933,1214,1541,958,174,1869,498,2013,1993,8,44,1796,1581,357,35
18,958,44,1814,2037,1156,1261,444,1492,1796,1933,498,823,1927,1056,861,2013,1995,8,1061,21
19,691,963,1692,531,1624,434,719,806,1684,948,375,912,174,200,819,2034,1718,1520,991,1064
20,174,1869,1995,410,1214,823,444,1588,1541,861,1712,571,195,1156,697,958,99,1933,262,794
21,1993,498,8,1796,74,357,456,958,31,35,1197,444,92,1637,1156,1995,861,1933,1541,823
22,571,23,2013,195,156,262,794,1869,174,1969,205,934,958,1384,524,193,465,1781,1511,99
23,991,944,791,871,1480,1750,174,1869,2068,1581,444,1447,2054,697,823,1156,861,591,1995,227
