0,0
1,1
1,2
2,3
3,4
4,5
4,6
2,7
5,8
6,9
7,10
8,11
9,12
10,13
3,14
1,15
2,16
5,17
11,18
12,19
13,20
8,21
9,22
14,23
4,24
2,25
3,26
2,27
5,28
3,29
15,30
8,31
16,32
17,33
10,34
8,35
18,36
6,37
19,38
5,39
11,40
20,41
3,42
2,43
21,44
22,45
23,46
8,47
24,48
3,49
25,50
2,51
5,52
6,53
26,54
7,55
27,56
8,57
7,58
4,59
4,60
2,61
5,62
11,63
12,64
28,65
8,66
29,67
30,68
3,69
31,70
23,71
32,72
5,73
33,74
8,75
34,76
4,77
2,78
3,79
32,80
2,81
5,82
3,83
11,84
2,85
35,86
21,87
8,88
36,89
37,90
38,91
8,92
24,93
6,94
39,95
1,96
2,97
5,98
3,99
32,100
6,101
7,102
7,103
1,104
40,105
8,106
8,107
9,108
41,109
6,110
10,111
4,112
4,113
2,114
32,115
5,116
32,117
3,118
11,119
42,120
4,121
8,122
43,123
44,124
8,125
8,126
41,127
3,128
2,129
23,130
5,131
25,132
3,133
6,134
45,135
5,136
8,137
8,138
46,139
4,140
2,141
3,142
2,143
32,144
3,145
47,146
11,147
21,148
48,149
24,150
15,151
3,152
6,153
49,154
1,155
2,156
5,157
49,158
3,159
32,160
50,161
4,162
1,163
2,164
1,165
30,166
10,167
3,168
4,169
3,170
5,171
11,172
3,173
8,174
1,175
3,176
9,177
23,178
3,179
2,180
5,181
25,182
3,183
51,184
52,185
1,186
1,187
3,188
30,189
53,190
3,191
2,192
2,193
5,194
11,195
32,196
13,197
8,198
8,199
54,200
55,201
3,202
1,203
24,204
3,205
2,206
5,207
3,208
56,209
56,210
56,211
21,212
56,213
1,214
8,215
56,216
1,217
3,218
36,219
4,220
3,221
2,222
5,223
3,224
11,225
3,226
6,227
4,228
4,229
10,230
57,231
3,232
49,233
2,234
23,235
5,236
25,237
6,238
1,239
8,240
30,241
1,242
3,243
5,244
3,245
2,246
1,247
3,248
11,249
3,250
16,251
8,252
3,253
2,254
2,255
5,256
8,257
58,258
1,259
3,260
24,261
6,262
2,263
1,264
5,265
3,266
11,267
8,268
3,269
4,270
4,271
10,272
3,273
5,274
2,275
3,276
59,277
7,278
1,279
8,280
1,281
3,282
2,283
5,284
11,285
3,286
8,287
3,288
57,289
2,290
5,291
23,292
1,293
60,294
8,295
1,296
24,297
6,298
1,299
2,300
5,301
8,302
57,303
61,304
10,305
2,306
5,307
7,308
1,309
8,310
1,311
4,312
4,313
3,314
57,315
2,316
2,317
5,318
23,319
59,320
8,321
44,322
3,323
2,324
57,325
2,326
5,327
25,328
1,329
8,330
1,331
4,332
3,333
1,334
57,335
6,336
2,337
5,338
59,339
3,340
57,341
1,342
5,343
7,344
1,345
3,346
4,347
4,348
10,349
3,350
2,351
5,352
8,353
8,354
3,355
3,356
57,357
2,358
5,359
23,360
1,361
1,362
3,363
3,364
57,365
2,366
2,367
5,368
25,369
62,370
1,371
3,372
4,373
2,374
3,375
6,376
5,377
62,378
1,379
1,380
4,381
4,382
10,383
59,384
57,385
2,386
5,387
62,388
62,389
2,390
5,391
23,392
1,393
4,394
2,395
5,396
25,397
59,398
62,399
57,400
6,401
2,402
1,403
2,404
5,405
62,406
1,407
57,408
63,409
5,410
59,411
62,412
1,413
1,414
4,415
4,416
10,417
1,418
2,419
23,420
5,421
62,422
25,423
57,424
63,425
2,426
2,427
5,428
59,429
62,430
57,431
6,432
2,433
5,434
62,435
1,436
1,437
16,438
4,439
3,440
57,441
2,442
5,443
62,444
1,445
3,446
10,447
57,448
4,449
4,450
2,451
5,452
62,453
64,454
1,455
1,456
57,457
3,458
2,459
5,460
23,461
59,462
62,463
1,464
55,465
57,466
3,467
2,468
2,469
5,470
25,471
65,472
64,473
62,474
1,475
1,476
4,477
57,478
3,479
1,480
2,481
62,482
1,483
4,484
4,485
10,486
57,487
3,488
2,489
2,490
5,491
65,492
64,493
62,494
1,495
4,496
57,497
23,498
5,499
59,500
62,501
1,502
44,503
2,504
57,505
2,506
2,507
5,508
25,509
65,510
62,511
64,512
1,513
1,514
57,515
6,516
5,517
62,518
1,519
4,520
57,521
2,522
5,523
65,524
64,525
62,526
1,527
1,528
4,529
4,530
10,531
57,532
2,533
5,534
23,535
59,536
64,537
62,538
1,539
4,540
2,541
5,542
25,543
65,544
64,545
62,546
1,547
1,548
1,549
57,550
2,551
2,552
2,553
5,554
59,555
64,556
62,557
1,558
4,559
17,560
57,561
2,562
5,563
65,564
62,565
64,566
17,567
1,568
1,569
4,570
4,571
10,572
57,573
2,574
23,575
5,576
59,577
62,578
64,579
1,580
17,581
2,582
4,583
3,584
57,585
5,586
23,587
62,588
64,589
1,590
17,591
57,592
2,593
2,594
5,595
25,596
62,597
17,598
4,599
3,600
57,601
6,602
1,603
2,604
5,605
65,606
62,607
64,608
1,609
17,610
4,611
4,612
10,613
57,614
3,615
2,616
5,617
66,618
1,619
64,620
62,621
1,622
4,623
57,624
32,625
2,626
66,627
5,628
62,629
64,630
1,631
17,632
57,633
2,634
32,635
5,636
66,637
25,638
64,639
62,640
1,641
17,642
4,643
57,644
63,645
32,646
6,647
2,648
1,649
5,650
66,651
62,652
64,653
1,654
17,655
67,656
57,657
32,658
2,659
66,660
5,661
64,662
62,663
1,664
17,665
10,666
67,667
57,668
63,669
32,670
2,671
5,672
23,673
66,674
64,675
62,676
1,677
67,678
17,679
4,680
67,681
57,682
32,683
2,684
5,685
25,686
64,687
62,688
1,689
1,690
67,691
17,692
57,693
63,694
32,695
6,696
2,697
5,698
64,699
62,700
1,701
67,702
17,703
4,704
1,705
5,706
64,707
4,708
10,709
5,710
64,711
5,712
64,713
64,714
64,715
25,716
68,717
69,718
70,719
71,720
72,721
70,722
73,723
74,724
75,725
76,726
75,727
77,728
75,729
78,730
79,731
80,732
75,733
80,734
80,735
75,736
81,737
82,738
83,739
78,740
84,741
70,742
85,743
82,744
78,745
86,746
82,747
4,748
78,749
84,750
87,751
70,752
88,753
89,754
89,755
90,756
91,757
70,758
92,759
84,760
92,761
78,762
70,763
93,764
70,765
4,766
84,767
82,768
94,769
95,770
96,771
97,772
84,773
98,774
99,775
70,776
82,777
100,778
4,779
101,780
84,781
70,782
102,783
89,784
82,785
91,786
84,787
103,788
104,789
70,790
82,791
105,792
106,793
107,794
108,795
109,796
4,797
84,798
102,799
79,800
89,801
82,802
96,803
84,804
82,805
75,806
78,807
73,808
89,809
110,810
4,811
84,812
111,813
112,814
70,815
93,816
82,817
113,818
82,819
84,820
114,821
115,822
78,823
105,824
116,825
78,826
84,827
117,828
87,829
82,830
4,831
96,832
84,833
70,834
82,835
84,836
82,837
82,838
118,839
77,840
78,841
4,842
80,843
84,844
118,845
119,846
77,847
70,848
98,849
120,850
82,851
84,852
121,853
122,854
70,855
82,856
78,857
123,858
95,859
4,860
84,861
96,862
84,863
78,864
70,865
82,866
72,867
84,868
70,869
82,870
124,871
84,872
70,873
82,874
105,875
84,876
82,877
84,878
82,879
84,880
70,881
82,882
84,883
82,884
105,885
84,886
125,887
82,888
84,889
82,890
82,891
84,892
82,893
84,894
105,895
77,896
82,897
84,898
82,899
84,900
82,901
77,902
84,903
77,904
82,905
84,906
77,907
82,908
105,909
77,910
84,911
77,912
82,913
84,914
77,915
82,916
126,917
84,918
82,919
84,920
84,921
82,922
105,923
84,924
75,925
82,926
126,927
84,928
82,929
84,930
82,931
84,932
82,933
105,934
75,935
84,936
53,937
82,938
84,939
82,940
84,941
82,942
84,943
82,944
84,945
82,946
105,947
84,948
82,949
84,950
82,951
84,952
82,953
84,954
82,955
82,956
105,957
84,958
81,959
84,960
84,961
4,962
84,963
84,964
82,965
4,966
84,967
82,968
84,969
82,970
4,971
84,972
82,973
84,974
82,975
105,976
4,977
84,978
82,979
84,980
82,981
4,982
82,983
80,984
84,985
82,986
84,987
105,988
84,989
82,990
84,991
82,992
84,993
75,994
82,995
4,996
84,997
82,998
105,999
84,1000
82,1001
4,1002
84,1003
81,1004
82,1005
84,1006
127,1007
128,1008
129,1009
130,1010
129,1011
131,1012
132,1013
133,1014
134,1015
135,1016
136,1017
110,1018
137,1019
138,1020
133,1021
139,1022
140,1023
141,1024
99,1025
142,1026
133,1027
139,1028
135,1029
131,1030
132,1031
10,1032
99,1033
143,1034
144,1035
145,1036
146,1037
139,1038
138,1039
128,1040
133,1041
147,1042
141,1043
110,1044
133,1045
139,1046
135,1047
131,1048
132,1049
110,1050
90,1051
110,1052
144,1053
137,1054
99,1055
148,1056
139,1057
138,1058
149,1059
150,1060
110,1061
