0,4269,1
1,4269,1
2,4269,1
3,4269,1
4,2257,1
5,2257,1
6,2257,1
7,2257,1
8,2257,1
9,2257,1
10,2257,1
11,4480,1
12,4480,1
13,4480,1
14,4480,1
15,4480,1
16,4480,1
17,4480,1
18,4480,1
19,4480,1
20,4480,1
21,4480,1
22,1287,1
23,1287,1
13,1287,1
19,1287,1
24,3378,1
25,3378,1
26,3378,1
27,3378,1
28,4266,1
29,4266,1
30,4266,1
31,4266,1
32,4266,1
33,4266,1
34,4266,1
35,4266,1
36,4266,1
37,4266,1
38,4266,1
39,4266,1
40,4266,1
41,4266,1
42,4266,1
43,4266,1
44,4266,1
45,4266,1
46,4266,1
21,4266,1
47,4266,1
48,4266,1
49,4266,1
50,3610,1
51,3419,1
25,3419,1
52,3419,1
26,3419,1
53,3419,1
27,3419,1
54,3419,1
55,3419,1
25,3423,1
26,3423,1
27,3423,1
54,3423,1
56,3422,1
25,3422,1
26,3422,1
53,3422,1
27,3422,1
54,3422,1
57,3422,1
58,3422,1
59,4270,1
60,4270,1
61,4270,1
62,4270,1
63,4270,1
1,4270,1
64,4270,1
65,4270,1
66,4270,1
67,4270,1
68,1368,1
69,1368,1
70,1368,1
22,2267,1
71,2267,1
72,2267,1
73,2267,1
74,2267,1
75,2267,1
76,2267,1
77,2267,1
5,2267,1
78,2267,1
79,2267,1
80,2267,1
81,2267,1
82,2267,1
83,2267,1
84,2267,1
85,2267,1
86,2267,1
87,2267,1
9,2267,1
88,2267,1
89,2267,1
90,2267,1
91,2267,1
92,2267,1
93,2267,1
94,2267,1
95,2267,1
96,2267,1
97,2267,1
98,3420,1
25,3420,1
52,3420,1
26,3420,1
27,3420,1
54,3420,1
99,3420,1
100,2315,1
73,2315,1
101,2315,1
102,2315,1
5,2315,1
6,2315,1
82,2315,1
89,2315,1
10,2315,1
103,2315,1
104,2315,1
105,788,1
106,788,1
107,788,1
108,4602,1
109,4602,1
110,4602,1
111,4602,1
112,4602,1
113,4602,1
72,4602,1
114,4602,1
115,4602,1
116,4602,1
117,4602,1
30,4602,1
118,4602,1
119,4602,1
24,4602,1
120,4602,1
121,4602,1
122,4602,1
123,4602,1
124,4602,1
52,4602,1
125,4602,1
126,4602,1
127,4602,1
128,4602,1
129,4602,1
130,4602,1
131,4602,1
36,4602,1
132,4602,1
133,4602,1
134,4602,1
135,4602,1
136,4602,1
137,4602,1
138,4602,1
139,4602,1
140,4602,1
141,4602,1
142,4602,1
143,4602,1
144,4602,1
88,4602,1
145,4602,1
146,4602,1
147,4602,1
148,4602,1
149,4602,1
47,4602,1
150,4602,1
151,4602,1
152,4602,1
153,4602,1
154,4602,1
155,4602,1
156,4602,1
157,4267,1
61,4267,1
1,4267,1
158,4267,1
64,4267,1
1,4265,1
2,4265,1
159,4265,1
160,1079,1
161,1079,1
162,1079,1
163,1079,1
164,1926,1
165,1926,1
166,1926,1
167,1926,1
168,1926,1
169,1926,1
170,1926,1
165,1929,1
167,1929,1
68,1329,1
171,1329,1
70,1329,1
22,4298,1
172,4298,1
173,4298,1
31,4298,1
32,4298,1
4,4298,1
35,4298,1
37,4298,1
38,4298,1
174,4298,1
175,4298,1
176,4298,1
177,4298,1
178,4298,1
42,4298,1
43,4298,1
179,4298,1
45,4298,1
180,4298,1
47,4298,1
181,4298,1
182,4298,1
183,4298,1
15,1238,1
184,1943,1
69,1014,1
185,1014,1
186,3516,1
187,3516,1
68,1349,1
188,2816,1
189,2816,1
190,742,1
75,2310,1
6,2310,1
191,2310,1
22,2261,1
73,2261,1
192,2261,1
75,2261,1
193,2261,1
81,2261,1
82,2261,1
8,2261,1
86,2261,1
9,2261,1
194,2261,1
195,2261,1
196,2261,1
93,2261,1
95,2261,1
71,2259,1
73,2259,1
101,2259,1
197,2259,1
76,2259,1
198,2259,1
80,2259,1
199,2259,1
200,2259,1
83,2259,1
201,2259,1
202,2259,1
87,2259,1
90,2259,1
91,2259,1
203,2259,1
196,2259,1
204,2259,1
94,2259,1
95,2259,1
205,2259,1
206,750,1
207,4271,1
59,4271,1
60,4271,1
61,4271,1
63,4271,1
1,4271,1
64,4271,1
208,4271,1
209,4271,1
210,4271,1
66,4271,1
211,4274,1
212,4274,1
61,4274,1
213,4274,1
63,4274,1
1,4274,1
64,4274,1
209,4274,1
66,4274,1
159,4274,1
214,31,1
215,31,1
214,123,1
215,123,1
214,321,1
215,321,1
216,321,1
217,3517,1
218,3517,1
219,3517,1
220,3517,1
35,3517,1
221,3517,1
214,502,1
215,502,1
216,502,1
214,200,1
215,200,1
216,200,1
214,464,1
215,464,1
222,464,1
223,745,1
224,23,1
225,23,1
226,23,1
227,23,1
166,23,1
228,23,1
229,23,1
230,23,1
231,23,1
232,23,1
233,23,1
169,23,1
234,23,1
235,23,1
236,23,1
237,23,1
238,23,1
239,23,1
240,23,1
241,2761,1
242,2761,1
243,2761,1
244,3427,1
245,3427,1
246,1922,1
247,1922,1
248,1922,1
249,1922,1
250,1922,1
251,1922,1
44,1922,1
252,1922,1
253,1922,1
254,4273,1
255,4273,1
256,4273,1
73,2273,1
77,2273,1
5,2273,1
199,2273,1
82,2273,1
200,2273,1
194,2273,1
10,2273,1
103,2273,1
257,2273,1
93,2273,1
95,2273,1
30,3841,1
258,3841,1
259,4276,1
212,4276,1
61,4276,1
213,4276,1
63,4276,1
64,4276,1
66,4276,1
159,4276,1
260,4276,1
259,4281,1
61,4281,1
1,4281,1
64,4281,1
66,4281,1
260,4281,1
261,4281,1
259,4315,1
212,4315,1
61,4315,1
1,4315,1
64,4315,1
262,4315,1
260,4315,1
259,4322,1
212,4322,1
61,4322,1
1,4322,1
64,4322,1
263,4322,1
260,4322,1
264,4322,1
261,4322,1
164,756,1
249,756,1
265,756,1
266,756,1
267,756,1
69,756,1
35,756,1
268,756,1
269,756,1
270,756,1
242,3645,1
242,1018,1
271,3235,1
272,1312,1
266,1312,1
267,1312,1
273,1312,1
270,1312,1
224,8,1
274,8,1
241,8,1
275,8,1
276,8,1
235,8,1
277,8,1
240,8,1
224,29,1
274,29,1
278,29,1
276,29,1
229,29,1
224,53,1
274,53,1
279,53,1
276,53,1
229,53,1
280,1323,1
281,1323,1
282,1323,1
165,1374,1
190,744,1
283,2630,1
284,2630,1
285,2630,1
286,2630,1
189,2630,1
36,2630,1
287,2630,1
269,2630,1
288,2630,1
289,2630,1
290,2630,1
154,2630,1
283,2632,1
291,2632,1
284,2632,1
285,2632,1
292,2632,1
293,2632,1
36,2632,1
294,2632,1
288,2632,1
295,2632,1
289,2632,1
154,2632,1
283,2634,1
291,2634,1
285,2634,1
296,2634,1
292,2634,1
293,2634,1
288,2634,1
295,2634,1
290,2634,1
154,2634,1
283,2637,1
291,2637,1
284,2637,1
285,2637,1
297,2637,1
292,2637,1
293,2637,1
36,2637,1
294,2637,1
288,2637,1
295,2637,1
290,2637,1
190,739,1
190,748,1
298,748,1
190,761,1
190,840,1
190,1292,1
190,1301,1
190,1306,1
299,1306,1
300,1306,1
190,1316,1
300,1316,1
190,1464,1
23,1464,1
284,1920,1
301,757,1
302,757,1
303,757,1
257,757,1
304,757,1
305,741,1
69,741,1
197,741,1
306,741,1
301,741,1
307,741,1
308,751,1
309,751,1
310,40,1
125,40,1
311,40,1
312,40,1
313,40,1
314,2652,1
305,738,1
105,738,1
69,738,1
315,738,1
307,738,1
316,738,1
317,774,1
318,760,1
319,2258,1
98,3415,1
121,3415,1
25,3415,1
54,3415,1
312,3415,1
320,3415,1
318,3426,1
269,3426,1
321,3894,1
322,3894,1
323,4268,1
324,4268,1
59,4279,1
61,4279,1
1,4279,1
64,4279,1
208,4279,1
2,4279,1
325,4279,1
159,4279,1
326,4279,1
327,3654,1
328,3654,1
329,3654,1
330,3654,1
331,3654,1
332,3654,1
333,3654,1
334,3654,1
327,3646,1
328,3646,1
329,3646,1
330,3646,1
331,3646,1
332,3646,1
335,3646,1
333,3646,1
327,3644,1
328,3644,1
330,3644,1
331,3644,1
332,3644,1
327,3652,1
328,3652,1
330,3652,1
331,3652,1
332,3652,1
327,3656,1
328,3656,1
329,3656,1
330,3656,1
331,3656,1
332,3656,1
333,3656,1
334,3656,1
328,3664,1
329,3664,1
330,3664,1
331,3664,1
332,3664,1
335,3664,1
333,3664,1
328,3663,1
330,3663,1
331,3663,1
332,3663,1
336,3663,1
327,3675,1
328,3675,1
329,3675,1
330,3675,1
331,3675,1
332,3675,1
335,3675,1
333,3675,1
328,3678,1
330,3678,1
331,3678,1
332,3678,1
335,3678,1
328,3687,1
330,3687,1
331,3687,1
332,3687,1
335,3687,1
334,3687,1
327,3688,1
328,3688,1
329,3688,1
330,3688,1
331,3688,1
332,3688,1
335,3688,1
333,3688,1
334,3688,1
327,3693,1
328,3693,1
329,3693,1
330,3693,1
331,3693,1
332,3693,1
333,3693,1
334,3693,1
328,3698,1
330,3698,1
331,3698,1
332,3698,1
334,3698,1
327,3699,1
328,3699,1
329,3699,1
330,3699,1
331,3699,1
335,3699,1
333,3699,1
334,3699,1
172,2300,1
197,2300,1
198,2300,1
80,2300,1
82,2300,1
84,2300,1
86,2300,1
89,2300,1
195,2300,1
90,2300,1
10,2300,1
203,2300,1
92,2300,1
191,2300,1
197,4536,1
312,4536,1
337,1307,1
23,1307,1
97,1307,1
338,3640,1
338,3641,1
338,3642,1
339,3642,1
340,3642,1
341,3642,1
342,3642,1
343,3642,1
344,3642,1
345,3642,1
346,3642,1
338,3643,1
340,3643,1
341,3643,1
22,2286,1
72,2286,1
73,2286,1
74,2286,1
197,2286,1
192,2286,1
53,2286,1
308,2286,1
75,2286,1
347,2286,1
102,2286,1
5,2286,1
348,2286,1
79,2286,1
80,2286,1
199,2286,1
201,2286,1
349,2286,1
8,2286,1
87,2286,1
9,2286,1
89,2286,1
90,2286,1
350,2286,1
10,2286,1
204,2286,1
103,2286,1
351,2286,1
346,2286,1
92,2286,1
191,2286,1
95,2286,1
97,2286,1
352,3639,1
353,3639,1
354,3639,1
355,4571,1
356,4571,1
357,4571,1
222,4571,1
197,4571,1
358,4571,1
359,4571,1
360,4571,1
206,4571,1
361,4571,1
156,4571,1
362,4571,1
355,4492,1
54,4492,1
312,4492,1
363,4492,1
364,4492,1
365,4492,1
366,4492,1
296,2631,1
367,2631,1
368,3890,1
369,3890,1
370,3890,1
270,3890,1
371,3890,1
100,2269,1
71,2269,1
172,2269,1
197,2269,1
250,2269,1
193,2269,1
372,2269,1
81,2269,1
202,2269,1
8,2269,1
86,2269,1
195,2269,1
10,2269,1
373,2269,1
374,2269,1
375,2269,1
92,2269,1
94,2269,1
376,2269,1
104,2269,1
355,4494,1
12,4494,1
197,4494,1
189,4494,1
35,4494,1
76,4494,1
312,4494,1
377,4494,1
378,4494,1
379,4494,1
47,4494,1
380,4494,1
313,4494,1
6,2272,1
372,2272,1
202,2272,1
381,3259,1
382,3259,1
307,3259,1
383,3259,1
384,64,1
381,64,1
268,64,1
385,64,1
386,64,1
174,64,1
387,64,1
250,3379,1
388,3379,1
389,3379,1
390,3379,1
391,3379,1
369,4534,1
222,4534,1
189,4534,1
381,4534,1
392,4534,1
393,4534,1
47,4534,1
164,4503,1
355,4503,1
297,4503,1
197,4503,1
39,4503,1
392,4503,1
394,4503,1
312,4503,1
395,4503,1
396,4503,1
379,4503,1
397,4503,1
205,4503,1
313,4503,1
22,2280,1
71,2280,1
72,2280,1
398,2280,1
197,2280,1
250,2280,1
399,2280,1
53,2280,1
347,2280,1
400,2280,1
81,2280,1
199,2280,1
196,2280,1
204,2280,1
375,2280,1
257,2280,1
191,2280,1
94,2280,1
205,2280,1
97,2280,1
25,3393,1
52,3393,1
26,3393,1
27,3393,1
401,3393,1
312,3393,1
320,3393,1
55,3393,1
73,2302,1
197,2302,1
402,2302,1
82,2302,1
403,2302,1
404,4089,1
405,4089,1
406,4089,1
404,4078,1
405,4078,1
406,4078,1
407,4078,1
408,4078,1
404,4126,1
405,4126,1
227,11,1
409,2277,1
410,2277,1
411,2277,1
73,1006,1
197,1006,1
77,1006,1
82,1006,1
412,1006,1
202,1006,1
8,1006,1
350,1006,1
103,1006,1
374,1006,1
95,1006,1
182,1006,1
59,4334,1
212,4334,1
61,4334,1
63,4334,1
1,4334,1
64,4334,1
413,4334,1
262,4334,1
66,4334,1
159,4334,1
244,3443,1
414,3443,1
106,3443,1
214,66,1
215,66,1
214,250,1
215,250,1
216,250,1
214,437,1
215,437,1
216,437,1
214,293,1
215,293,1
216,293,1
223,754,1
223,753,1
68,1433,1
69,1433,1
415,1433,1
411,1433,1
273,3380,1
389,3380,1
390,3380,1
391,3380,1
416,44,1
417,44,1
367,44,1
418,44,1
419,44,1
314,2633,1
420,3340,1
421,3340,1
422,3229,1
16,3229,1
327,3655,1
328,3655,1
331,3655,1
335,3655,1
423,4275,1
108,4291,1
423,4291,1
69,4291,1
423,4295,1
108,4319,1
423,4319,1
69,4319,1
424,2750,1
218,3521,1
221,3521,1
425,716,1
243,758,1
206,758,1
11,4513,1
426,4513,1
243,4513,1
222,4513,1
256,4513,1
427,4513,1
309,4513,1
428,4513,1
18,4513,1
429,4513,1
19,4513,1
430,4513,1
431,4513,1
55,4513,1
118,3377,1
432,3377,1
123,3377,1
433,3377,1
150,3377,1
162,725,1
434,725,1
305,725,1
435,725,1
436,1232,1
352,3651,1
353,3651,1
354,3651,1
301,789,1
256,789,1
14,789,1
5,789,1
302,789,1
309,789,1
16,789,1
307,789,1
197,854,1
301,854,1
302,854,1
437,854,1
438,854,1
257,854,1
105,718,1
69,718,1
301,718,1
14,718,1
77,718,1
302,718,1
439,718,1
307,718,1
316,718,1
257,718,1
304,718,1
95,718,1
182,718,1
13,1315,1
13,4497,1
440,4497,1
417,4497,1
19,4497,1
196,4497,1
431,4497,1
280,1303,1
281,1303,1
441,1303,1
268,1303,1
442,22,1
29,3846,1
30,3846,1
443,3846,1
444,3846,1
445,3846,1
446,2276,1
447,2276,1
448,2276,1
449,2276,1
450,2276,1
451,2276,1
452,2276,1
453,4516,1
305,4516,1
454,4516,1
455,4516,1
392,4516,1
456,4516,1
206,4516,1
156,4516,1
457,4489,1
458,4489,1
429,4489,1
457,4491,1
458,4491,1
118,752,1
410,752,1
459,1216,1
460,1216,1
461,1216,1
355,1231,1
460,1231,1
462,3388,1
463,3388,1
181,3388,1
224,109,1
281,109,1
464,109,1
465,109,1
229,109,1
466,109,1
467,109,1
211,3900,1
368,3900,1
468,3900,1
417,3900,1
371,3900,1
419,3900,1
469,2767,1
315,89,1
470,89,1
471,89,1
318,3428,1
472,3428,1
473,4974,1
318,720,1
161,720,1
414,720,1
101,720,1
292,720,1
206,720,1
383,720,1
249,1025,1
167,1924,1
168,1924,1
281,1305,1
213,1305,1
168,1305,1
390,3383,1
391,3383,1
68,3389,1
474,3389,1
390,3389,1
474,3404,1
390,3404,1
475,3424,1
218,3519,1
219,3519,1
59,4278,1
60,4278,1
61,4278,1
62,4278,1
1,4278,1
64,4278,1
65,4278,1
476,4278,1
208,4278,1
210,4278,1
159,4278,1
477,4278,1
279,1933,1
478,1933,1
479,1933,1
480,1933,1
154,1933,1
481,1933,1
482,1933,1
173,36,1
166,36,1
228,36,1
276,36,1
229,36,1
232,36,1
169,36,1
234,36,1
439,36,1
238,36,1
239,36,1
240,36,1
483,36,1
301,775,1
5,775,1
309,775,1
439,775,1
257,775,1
304,775,1
69,1010,1
69,1008,1
69,1017,1
426,4524,1
484,4524,1
485,4524,1
45,4524,1
311,3605,1
486,1959,1
184,1959,1
470,1321,1
13,1321,1
487,1321,1
11,4499,1
22,4499,1
30,4499,1
243,4499,1
222,4499,1
13,4499,1
487,4499,1
440,4499,1
174,4499,1
428,4499,1
44,4499,1
196,4499,1
303,4499,1
473,4499,1
488,4499,1
489,4499,1
55,4499,1
94,3608,1
490,3254,1
490,3253,1
382,3253,1
227,21,1
324,2774,1
75,2311,1
77,2311,1
348,2311,1
6,2311,1
7,2311,1
403,2311,1
282,1352,1
471,1352,1
491,1352,1
492,1352,1
493,18,1
494,18,1
495,18,1
496,4305,1
434,4305,1
497,4305,1
355,4305,1
272,4305,1
498,4305,1
369,4305,1
69,4305,1
31,4305,1
32,4305,1
499,4305,1
273,4305,1
382,4305,1
500,4305,1
15,4305,1
501,4305,1
502,4305,1
269,4305,1
82,4305,1
503,4305,1
504,4305,1
349,4305,1
46,4305,1
505,4305,1
506,4305,1
507,4305,1
508,4305,1
509,4305,1
510,4305,1
303,4305,1
511,4305,1
397,4305,1
512,2265,1
22,4515,1
426,4515,1
243,4515,1
222,4515,1
484,4515,1
14,4515,1
309,4515,1
513,4515,1
514,4515,1
428,4515,1
515,4515,1
516,4515,1
18,4515,1
19,4515,1
366,4515,1
517,4515,1
431,4515,1
518,4515,1
11,4487,1
519,4487,1
22,1379,1
520,1379,1
445,1379,1
212,4284,1
61,4284,1
2,4284,1
261,4284,1
338,763,1
521,19,1
522,19,1
523,19,1
381,19,1
524,19,1
272,43,1
455,43,1
381,43,1
268,43,1
525,3844,1
525,3847,1
73,2295,1
526,2295,1
197,2295,1
198,2295,1
82,2295,1
84,2295,1
8,2295,1
89,2295,1
196,2295,1
374,2295,1
95,2295,1
100,2285,1
197,2285,1
250,2285,1
399,2285,1
75,2285,1
77,2285,1
6,2285,1
80,2285,1
7,2285,1
527,2285,1
202,2285,1
84,2285,1
8,2285,1
86,2285,1
9,2285,1
89,2285,1
194,2285,1
90,2285,1
91,2285,1
10,2285,1
204,2285,1
374,2285,1
346,2285,1
257,2285,1
528,2285,1
191,2285,1
95,2285,1
48,2285,1
182,2285,1
96,2285,1
529,2285,1
403,2285,1
73,2263,1
102,2263,1
103,2263,1
246,4272,1
434,4272,1
497,4272,1
355,4272,1
368,4272,1
530,4272,1
272,4272,1
163,4272,1
531,4272,1
222,4272,1
31,4272,1
32,4272,1
273,4272,1
532,4272,1
502,4272,1
503,4272,1
533,4272,1
45,4272,1
46,4272,1
505,4272,1
534,4272,1
508,4272,1
316,4272,1
510,4272,1
535,4272,1
435,4272,1
536,3248,1
296,3248,1
381,3248,1
382,3248,1
247,4508,1
305,4508,1
442,4508,1
381,4508,1
378,4508,1
206,4508,1
313,4508,1
72,4977,1
114,4977,1
310,4977,1
119,4977,1
122,4977,1
537,4977,1
123,4977,1
538,4977,1
136,4977,1
539,4977,1
540,4977,1
142,4977,1
541,4977,1
542,4977,1
543,4977,1
544,4977,1
88,4977,1
148,4977,1
545,4977,1
546,4977,1
547,4977,1
371,4977,1
362,4977,1
248,2796,1
548,2796,1
502,2796,1
69,3440,1
549,3440,1
244,3442,1
108,3442,1
192,3442,1
245,3442,1
158,3442,1
550,3442,1
551,3442,1
552,3442,1
101,768,1
553,768,1
245,768,1
107,768,1
313,768,1
327,3707,1
328,3707,1
329,3707,1
330,3707,1
331,3707,1
332,3707,1
335,3707,1
333,3707,1
334,3707,1
327,3718,1
328,3718,1
329,3718,1
330,3718,1
331,3718,1
332,3718,1
335,3718,1
333,3718,1
334,3718,1
328,3720,1
329,3720,1
330,3720,1
331,3720,1
554,3720,1
332,3720,1
333,3720,1
327,3722,1
328,3722,1
330,3722,1
331,3722,1
554,3722,1
332,3722,1
335,3722,1
333,3722,1
327,3725,1
328,3725,1
329,3725,1
330,3725,1
331,3725,1
554,3725,1
332,3725,1
335,3725,1
333,3725,1
334,3725,1
328,3727,1
329,3727,1
330,3727,1
331,3727,1
554,3727,1
332,3727,1
335,3727,1
333,3727,1
328,3729,1
329,3729,1
330,3729,1
331,3729,1
554,3729,1
332,3729,1
335,3729,1
333,3729,1
334,3729,1
327,3734,1
328,3734,1
330,3734,1
331,3734,1
554,3734,1
333,3734,1
474,3386,1
178,3386,1
390,3386,1
391,3386,1
555,3242,1
556,3877,1
557,3877,1
188,2826,1
558,2826,1
559,814,1
560,814,1
301,814,1
302,814,1
175,814,1
492,814,1
561,4519,1
562,833,1
301,833,1
307,833,1
316,833,1
257,833,1
292,880,1
14,880,1
89,880,1
439,880,1
369,872,1
197,872,1
77,872,1
563,872,1
302,872,1
89,872,1
317,864,1
197,864,1
349,864,1
89,864,1
307,864,1
95,864,1
182,864,1
553,787,1
472,787,1
383,787,1
59,4286,1
60,4286,1
61,4286,1
62,4286,1
213,4286,1
63,4286,1
1,4286,1
64,4286,1
413,4286,1
210,4286,1
66,4286,1
260,4286,1
564,4286,1
67,4286,1
368,3911,1
468,3911,1
565,3911,1
566,3911,1
251,3911,1
567,3911,1
371,3911,1
568,3911,1
546,1937,1
22,4509,1
417,4509,1
569,2636,1
570,4500,1
222,4500,1
487,4500,1
39,4500,1
79,4500,1
571,4500,1
513,4500,1
557,4500,1
572,4500,1
44,4500,1
45,4500,1
21,4500,1
488,4500,1
518,4500,1
172,2291,1
101,2291,1
197,2291,1
78,2291,1
6,2291,1
7,2291,1
9,2291,1
88,2291,1
103,2291,1
95,2291,1
96,2291,1
269,3842,1
316,3842,1
286,4292,1
59,4292,1
61,4292,1
213,4292,1
63,4292,1
1,4292,1
64,4292,1
208,4292,1
210,4292,1
66,4292,1
67,4292,1
261,4292,1
573,3381,1
246,3381,1
574,3381,1
575,3381,1
506,3381,1
378,3381,1
383,3381,1
313,3381,1
73,2301,1
101,2301,1
103,2301,1
304,2301,1
576,4551,1
577,4551,1
578,4551,1
579,4551,1
580,4551,1
148,4551,1
581,4551,1
73,2294,1
76,2294,1
372,2294,1
82,2294,1
86,2294,1
9,2294,1
194,2294,1
90,2294,1
253,2294,1
10,2294,1
203,2294,1
196,2294,1
374,2294,1
96,2294,1
529,2294,1
582,4277,1
108,4277,1
583,4277,1
72,4277,1
118,4277,1
